comparison,query_index,query_pid,query_source_image_index,query_source_image_path,query_view,query_source,caption_in_image,category,base_correct,candidate_correct,base_top1_index,base_top1_pid,base_top1_path,base_top1_view,base_top1_source,candidate_top1_index,candidate_top1_pid,candidate_top1_path,candidate_top1_view,candidate_top1_source,base_best_positive_rank,candidate_best_positive_rank,rank_improvement,base_ap,candidate_ap,ap_delta,base_inp,candidate_inp,inp_delta,top10_overlap,base_top1_score,candidate_top1_score
v16.1_observation_vs_v16.2_final,3922,5227,1961,G2APS/S3_20_005327_1_train.jpg,1,G2APS,0,stable_wrong,0,0,633,4954,G2APS/S3_30_002723_2_train.jpg,1,G2APS,633,4954,G2APS/S3_30_002723_2_train.jpg,1,G2APS,23,38,-15,0.03539280965924263,0.025360196828842163,-0.010032612830400467,0.004954583011567593,0.003797468263655901,-0.0011571147479116917,0.800000011920929,0.529677152633667,0.5195563435554504
v16.1_observation_vs_v16.2_final,3923,5227,1961,G2APS/S3_20_005327_1_train.jpg,1,G2APS,1,stable_wrong,0,0,630,4954,G2APS/D3_30_005445_2_train.jpg,0,G2APS,7653,6642,Market/0705_c5s2_084502_00.jpg,1,Market,40,77,-37,0.014438564889132977,0.013891550712287426,-0.0005470141768455505,0.006810442544519901,0.007915567606687546,0.0011051250621676445,0.699999988079071,0.5137786269187927,0.5568773746490479
v16.1_observation_vs_v16.2_final,3940,5229,1970,G2APS/S3_30_000301_5_train.jpg,1,G2APS,0,stable_wrong,0,0,1405,5089,G2APS/S6_40_000000_0_train.jpg,1,G2APS,1405,5089,G2APS/S6_40_000000_0_train.jpg,1,G2APS,71,275,-204,0.006783925462514162,0.0025737567339092493,-0.004210168728604913,0.0025359257124364376,0.0021691974252462387,-0.0003667282871901989,0.699999988079071,0.5201719403266907,0.5264878273010254
v16.1_observation_vs_v16.2_final,3941,5229,1970,G2APS/S3_30_000301_5_train.jpg,1,G2APS,1,stable_wrong,0,0,2682,5441,G2APS/D2_20_002175_15_train.jpg,0,G2APS,2028,5247,G2APS/S3_30_003290_3_train.jpg,1,G2APS,8,27,-19,0.047799739986658096,0.018793096765875816,-0.02900664322078228,0.008547008968889713,0.006521739065647125,-0.002025269903242588,0.6000000238418579,0.527751088142395,0.5247226357460022
v16.1_observation_vs_v16.2_final,3944,5230,1972,G2APS/S3_30_000763_3_train.jpg,1,G2APS,0,break,1,0,1972,5230,G2APS/S3_30_000763_3_train.jpg,1,G2APS,2074,5262,G2APS/S3_30_004830_1_train.jpg,1,G2APS,1,7,-6,0.34061285853385925,0.05337844416499138,-0.2872344143688679,0.009933775290846825,0.00712589081376791,-0.0028078844770789146,0.800000011920929,0.6005852818489075,0.6273142695426941
v16.1_observation_vs_v16.2_final,3945,5230,1972,G2APS/S3_30_000763_3_train.jpg,1,G2APS,1,stable_wrong,0,0,360,4907,G2APS/S2_30_003920_6_train.jpg,1,G2APS,7275,6519,uavhuman/P114S08G20B30H20UC011000LC021000A140R0_10021051_126_bbx.jpg,0,uavhuman,20,61,-41,0.019632622599601746,0.00899188220500946,-0.010640740394592285,0.003448275849223137,0.004594180732965469,0.0011459048837423325,0.20000000298023224,0.4917108118534088,0.4810982346534729
v16.1_observation_vs_v16.2_final,3947,5230,1973,G2APS/S3_30_000812_1_train.jpg,1,G2APS,1,stable_wrong,0,0,568,4943,G2APS/S3_20_004830_0_train.jpg,1,G2APS,1991,5236,G2APS/S3_30_001477_1_train.jpg,1,G2APS,13,14,-1,0.05606430768966675,0.11347813159227371,0.057413823902606964,0.0357142873108387,0.15789473056793213,0.12218044325709343,0.8999999761581421,0.5176938772201538,0.5256831049919128
v16.1_observation_vs_v16.2_final,3951,5231,1975,G2APS/S3_30_000567_2_train.jpg,1,G2APS,1,break,1,0,1974,5231,G2APS/S3_30_000553_3_train.jpg,1,G2APS,1598,5140,G2APS/D8_30_009780_2_gallery.jpg,0,G2APS,1,2,-1,1.0,0.6388888955116272,-0.3611111044883728,1.0,0.75,-0.25,0.8999999761581421,0.5819084644317627,0.5815379619598389
v16.1_observation_vs_v16.2_final,3955,5232,1977,G2APS/S3_30_000819_1_train.jpg,1,G2APS,1,stable_wrong,0,0,1904,5216,G2APS/S2_50_001393_1_train.jpg,1,G2APS,1904,5216,G2APS/S2_50_001393_1_train.jpg,1,G2APS,40,57,-17,0.021925345063209534,0.02061743475496769,-0.0013079103082418442,0.023076923564076424,0.023255813866853714,0.00017889030277729034,0.699999988079071,0.5747553706169128,0.5551439523696899
v16.1_observation_vs_v16.2_final,3956,5232,1978,G2APS/S3_30_000826_1_train.jpg,1,G2APS,0,stable_wrong,0,0,5885,6157,PRAI-1581/00000460_0001_00000012.jpg,0,PRAI-1581,400,4914,G2APS/S2_40_002163_4_train.jpg,1,G2APS,44,50,-6,0.0385780893266201,0.02430335246026516,-0.014274736866354942,0.05454545468091965,0.01587301678955555,-0.0386724378913641,0.699999988079071,0.5232068300247192,0.5208733081817627
v16.1_observation_vs_v16.2_final,3957,5232,1978,G2APS/S3_30_000826_1_train.jpg,1,G2APS,1,stable_wrong,0,0,5800,6135,PRAI-1581/00000368_0001_00000006.jpg,0,PRAI-1581,822,4987,G2APS/S4_20_004319_1_train.jpg,1,G2APS,93,160,-67,0.008053076453506947,0.004745111335068941,-0.0033079651184380054,0.006160164251923561,0.004629629664123058,-0.0015305345878005028,0.30000001192092896,0.6016111969947815,0.5125673413276672
v16.1_observation_vs_v16.2_final,3959,5232,1979,G2APS/S3_30_000833_1_train.jpg,1,G2APS,1,stable_wrong,0,0,710,4968,G2APS/S4_20_001589_0_train.jpg,1,G2APS,1267,5065,G2APS/S5_30_004725_0_train.jpg,1,G2APS,19,27,-8,0.029946962371468544,0.02366056479513645,-0.006286397576332092,0.013953488320112228,0.010135134682059288,-0.0038183536380529404,0.6000000238418579,0.45948800444602966,0.47065332531929016
v16.1_observation_vs_v16.2_final,3960,5233,1980,G2APS/S3_30_000973_2_train.jpg,1,G2APS,0,stable_wrong,0,0,1801,5191,G2APS/S2_20_003493_9_train.jpg,1,G2APS,2914,5490,G2APS/S2_40_002408_1_train.jpg,1,G2APS,21,27,-6,0.0304956566542387,0.028433067724108696,-0.002062588930130005,0.01886792480945587,0.010526316240429878,-0.008341608569025993,0.4000000059604645,0.5613995790481567,0.5270943641662598
v16.1_observation_vs_v16.2_final,3963,5233,1981,G2APS/S3_30_001008_1_train.jpg,1,G2APS,1,break,1,0,1981,5233,G2APS/S3_30_001008_1_train.jpg,1,G2APS,4895,5934,AG-ReID.v2/train_all/P0249T04041A2/P0249T04041A2C3F3721.jpg,1,AG-ReID.v2,1,2,-1,0.4142857491970062,0.20261943340301514,-0.2116663157939911,0.10000000149011612,0.016949152573943138,-0.08305084891617298,0.800000011920929,0.6021984815597534,0.5761048793792725
v16.1_observation_vs_v16.2_final,3965,5233,1982,G2APS/S3_30_001113_2_train.jpg,1,G2APS,1,stable_wrong,0,0,148,4870,G2APS/D2_20_004665_8_train.jpg,0,G2APS,2920,5492,G2APS/S2_40_003227_2_train.jpg,1,G2APS,8,19,-11,0.04519858583807945,0.02174113690853119,-0.023457448929548264,0.004815409425646067,0.006302521098405123,0.001487111672759056,0.6000000238418579,0.5410807132720947,0.5485199093818665
v16.1_observation_vs_v16.2_final,3969,5234,1984,G2APS/S3_30_000903_1_train.jpg,1,G2APS,1,stable_wrong,0,0,2588,5403,G2APS/D6_30_000195_2_train.jpg,0,G2APS,2588,5403,G2APS/D6_30_000195_2_train.jpg,0,G2APS,20,22,-2,0.021619992330670357,0.018388859927654266,-0.0032311324030160904,0.003870967775583267,0.003322259057313204,-0.0005487087182700634,0.8999999761581421,0.6072256565093994,0.5757551789283752
v16.1_observation_vs_v16.2_final,3977,5235,1988,G2APS/S3_30_001015_2_train.jpg,1,G2APS,1,stable_wrong,0,0,1292,5069,G2APS/D5_40_005745_8_train.jpg,0,G2APS,1294,5069,G2APS/D5_40_005760_7_train.jpg,0,G2APS,9,16,-7,0.07160493731498718,0.06518030911684036,-0.00642462819814682,0.03703703731298447,0.02777777798473835,-0.009259259328246117,0.699999988079071,0.5114227533340454,0.48475760221481323
v16.1_observation_vs_v16.2_final,3982,5236,1991,G2APS/S3_30_001477_1_train.jpg,1,G2APS,0,stable_wrong,0,0,576,4944,G2APS/S3_20_004935_0_train.jpg,1,G2APS,576,4944,G2APS/S3_20_004935_0_train.jpg,1,G2APS,2,3,-1,0.15707792341709137,0.10533764958381653,-0.05174027383327484,0.0028571428265422583,0.0034934498835355043,0.0006363070569932461,0.699999988079071,0.6228084564208984,0.6109954118728638
v16.1_observation_vs_v16.2_final,4004,5239,2002,G2APS/S3_30_002352_3_train.jpg,1,G2APS,0,stable_wrong,0,0,6097,6210,PRAI-1581/00000789_0001_00000000.jpg,0,PRAI-1581,2146,5286,G2APS/S3_40_002065_2_train.jpg,1,G2APS,2,5,-3,0.20115028321743011,0.09848286211490631,-0.1026674211025238,0.050632912665605545,0.032786883413791656,-0.01784602925181389,0.800000011920929,0.5774416327476501,0.5670634508132935
v16.1_observation_vs_v16.2_final,4013,5240,2006,G2APS/D3_30_004995_2_train.jpg,0,G2APS,1,stable_wrong,0,0,2368,5341,G2APS/S4_40_001862_0_train.jpg,1,G2APS,2368,5341,G2APS/S4_40_001862_0_train.jpg,1,G2APS,112,199,-87,0.0027806037105619907,0.001647529541514814,-0.0011330741690471768,0.0007646721205674112,0.0006145337247289717,-0.00015013839583843946,0.6000000238418579,0.5165746212005615,0.48602813482284546
v16.1_observation_vs_v16.2_final,4016,5241,2008,G2APS/S3_30_002646_2_train.jpg,1,G2APS,0,break,1,0,2008,5241,G2APS/S3_30_002646_2_train.jpg,1,G2APS,5603,6086,PRAI-1581/00000082_0001_00000024.jpg,0,PRAI-1581,1,2,-1,0.4844444692134857,0.22698412835597992,-0.2574603408575058,0.11999999731779099,0.08571428805589676,-0.034285709261894226,0.6000000238418579,0.6468968391418457,0.6157767176628113
v16.1_observation_vs_v16.2_final,4020,5242,2010,G2APS/S3_30_002604_3_train.jpg,1,G2APS,0,stable_wrong,0,0,6115,6214,PRAI-1581/00000817_0001_00000000.jpg,0,PRAI-1581,6115,6214,PRAI-1581/00000817_0001_00000000.jpg,0,PRAI-1581,2,3,-1,0.31101927161216736,0.16557374596595764,-0.14544552564620972,0.014457831159234047,0.015075377188622952,0.0006175460293889046,0.699999988079071,0.5442478060722351,0.4852132201194763
v16.1_observation_vs_v16.2_final,4025,5242,2012,G2APS/S3_30_002618_4_train.jpg,1,G2APS,1,stable_wrong,0,0,2037,5250,G2APS/S3_30_003822_3_train.jpg,1,G2APS,2146,5286,G2APS/S3_40_002065_2_train.jpg,1,G2APS,2,6,-4,0.13799531757831573,0.08259063214063644,-0.05540468543767929,0.00958466436713934,0.004491018131375313,-0.005093646235764027,0.699999988079071,0.5615290999412537,0.5545039176940918
v16.1_observation_vs_v16.2_final,4026,5242,2013,G2APS/D3_30_005145_2_train.jpg,0,G2APS,0,stable_wrong,0,0,268,4891,G2APS/D2_30_002700_0_train.jpg,0,G2APS,6841,6403,uavhuman/P074S19G10B30H40UC021000LC021000A151R0_09291917_246_bbx.jpg,0,uavhuman,4,7,-3,0.0682944729924202,0.05570470914244652,-0.012589763849973679,0.0058309040032327175,0.008021390065550804,0.0021904860623180866,0.699999988079071,0.6426184177398682,0.5645427703857422
v16.1_observation_vs_v16.2_final,4029,5242,2014,G2APS/S3_30_002611_3_train.jpg,1,G2APS,1,stable_wrong,0,0,2793,5460,G2APS/D5_30_000270_2_train.jpg,0,G2APS,2793,5460,G2APS/D5_30_000270_2_train.jpg,0,G2APS,2,13,-11,0.2673870623111725,0.09992877393960953,-0.16745828837156296,0.02575107291340828,0.04444444552063942,0.01869337260723114,0.4000000059604645,0.5262317061424255,0.564915657043457
v16.1_observation_vs_v16.2_final,4035,5243,2017,G2APS/S3_30_002562_4_train.jpg,1,G2APS,1,stable_wrong,0,0,3078,5545,G2APS/S7_30_002520_0_gallery.jpg,1,G2APS,3078,5545,G2APS/S7_30_002520_0_gallery.jpg,1,G2APS,2,3,-1,0.3125,0.2777777910232544,-0.034722208976745605,0.125,0.2222222238779068,0.0972222238779068,0.699999988079071,0.5709133744239807,0.5991309285163879
v16.1_observation_vs_v16.2_final,4039,5244,2019,G2APS/S3_30_002912_5_train.jpg,1,G2APS,1,stable_wrong,0,0,2049,5254,G2APS/S3_30_004060_5_train.jpg,1,G2APS,2191,5301,G2APS/S3_40_003780_5_train.jpg,1,G2APS,19,61,-42,0.03851091116666794,0.011486195027828217,-0.02702471613883972,0.024390242993831635,0.00657894741743803,-0.017811295576393604,0.800000011920929,0.5465507507324219,0.4979981482028961
v16.1_observation_vs_v16.2_final,4042,5245,2021,G2APS/D3_30_005865_5_train.jpg,0,G2APS,0,stable_wrong,0,0,1508,5116,G2APS/D7_40_000390_14_gallery.jpg,0,G2APS,1508,5116,G2APS/D7_40_000390_14_gallery.jpg,0,G2APS,4,12,-8,0.06365632265806198,0.021711912006139755,-0.041944410651922226,0.001327580539509654,0.0012606366071850061,-6.69439323246479e-05,0.5,0.6138153076171875,0.5933144092559814
v16.1_observation_vs_v16.2_final,4043,5245,2021,G2APS/D3_30_005865_5_train.jpg,0,G2APS,1,stable_wrong,0,0,6269,6253,PRAI-1581/00001063_0002_00000008.jpg,0,PRAI-1581,6269,6253,PRAI-1581/00001063_0002_00000008.jpg,0,PRAI-1581,362,399,-37,0.0029104985296726227,0.002309754490852356,-0.0006007440388202667,0.002421307610347867,0.0019020447507500648,-0.0005192628595978022,0.6000000238418579,0.650561511516571,0.6590227484703064
v16.1_observation_vs_v16.2_final,4047,5245,2023,G2APS/S3_30_002961_2_train.jpg,1,G2APS,1,stable_wrong,0,0,2169,5294,G2APS/S3_40_003731_0_train.jpg,1,G2APS,8028,6767,Market/0544_c1s3_009921_00.jpg,1,Market,7,9,-2,0.06677089631557465,0.04495317488908768,-0.02181772142648697,0.003014317946508527,0.0035587188322097063,0.0005444008857011795,0.6000000238418579,0.4995945990085602,0.500020444393158
v16.1_observation_vs_v16.2_final,4049,5246,2024,G2APS/S3_30_003045_4_train.jpg,1,G2APS,1,stable_wrong,0,0,2092,5267,G2APS/S3_30_005068_5_train.jpg,1,G2APS,2971,5509,G2APS/S3_40_001995_0_train.jpg,1,G2APS,2,3,-1,0.2766106426715851,0.19947092235088348,-0.0771397203207016,0.04411764815449715,0.04285714402794838,-0.001260504126548767,0.699999988079071,0.6472517848014832,0.6608266830444336
v16.1_observation_vs_v16.2_final,4051,5246,2025,G2APS/S3_30_003059_3_train.jpg,1,G2APS,1,stable_wrong,0,0,582,4945,G2APS/S3_20_005250_0_train.jpg,1,G2APS,582,4945,G2APS/S3_20_005250_0_train.jpg,1,G2APS,15,30,-15,0.026129702106118202,0.01781160570681095,-0.008318096399307251,0.004680186975747347,0.008196720853447914,0.0035165338777005672,0.800000011920929,0.5607249140739441,0.5759563446044922
v16.1_observation_vs_v16.2_final,4059,5247,2029,G2APS/S3_30_003283_3_train.jpg,1,G2APS,1,stable_wrong,0,0,766,4977,G2APS/S4_20_002954_2_train.jpg,1,G2APS,2927,5494,G2APS/S3_30_002275_3_train.jpg,1,G2APS,5,6,-1,0.2730158865451813,0.19365079700946808,-0.0793650895357132,0.3333333432674408,0.2142857164144516,-0.1190476268529892,0.5,0.5235392451286316,0.5039423108100891
v16.1_observation_vs_v16.2_final,4069,5249,2034,G2APS/S3_30_003647_5_train.jpg,1,G2APS,1,stable_wrong,0,0,2262,5313,G2APS/D4_30_003210_12_train.jpg,0,G2APS,1365,5082,G2APS/D6_30_002460_1_train.jpg,0,G2APS,259,286,-27,0.0036790433805435896,0.0032210173085331917,-0.0004580260720103979,0.0019267823081463575,0.0018281536176800728,-9.862869046628475e-05,0.4000000059604645,0.5037180185317993,0.5108677744865417
v16.1_observation_vs_v16.2_final,4070,5249,2035,G2APS/S3_30_003654_2_train.jpg,1,G2APS,0,stable_wrong,0,0,7180,6492,uavhuman/P107S01G10B00H20UC021000LC031000A016R0_09262011_236_bbx.jpg,0,uavhuman,398,4914,G2APS/D2_40_003945_7_train.jpg,0,G2APS,4,7,-3,0.13776002824306488,0.13426363468170166,-0.00349639356136322,0.009433962404727936,0.009933775290846825,0.0004998128861188889,0.6000000238418579,0.618084192276001,0.5678521990776062
v16.1_observation_vs_v16.2_final,4073,5250,2036,G2APS/S3_30_003815_2_train.jpg,1,G2APS,1,break,1,0,2036,5250,G2APS/S3_30_003815_2_train.jpg,1,G2APS,459,4924,G2APS/S3_20_000434_12_train.jpg,1,G2APS,1,2,-1,0.33931565284729004,0.1707635074853897,-0.16855214536190033,0.007194244768470526,0.006302521098405123,-0.000891723670065403,0.5,0.6361315250396729,0.5853770971298218
v16.1_observation_vs_v16.2_final,4078,5251,2039,G2APS/S3_30_003864_3_train.jpg,1,G2APS,0,break,1,0,2039,5251,G2APS/S3_30_003864_3_train.jpg,1,G2APS,613,4951,G2APS/D3_30_003270_2_train.jpg,0,G2APS,1,3,-2,0.5213675498962402,0.2518518567085266,-0.2695156931877136,0.23076923191547394,0.20000000298023224,-0.0307692289352417,0.800000011920929,0.5760700702667236,0.5560745596885681
v16.1_observation_vs_v16.2_final,4079,5251,2039,G2APS/S3_30_003864_3_train.jpg,1,G2APS,1,break,1,0,2039,5251,G2APS/S3_30_003864_3_train.jpg,1,G2APS,613,4951,G2APS/D3_30_003270_2_train.jpg,0,G2APS,1,4,-3,0.35119155049324036,0.10023298859596252,-0.25095856189727783,0.013574660755693913,0.01621621660888195,0.002641555853188038,0.5,0.5230988264083862,0.5019923448562622
v16.1_observation_vs_v16.2_final,4081,5251,2040,G2APS/S3_30_003878_4_train.jpg,1,G2APS,1,stable_wrong,0,0,2237,5309,G2APS/D4_20_010740_2_train.jpg,0,G2APS,766,4977,G2APS/S4_20_002954_2_train.jpg,1,G2APS,31,58,-27,0.015522037632763386,0.009509786032140255,-0.006012251600623131,0.004103966988623142,0.002884615445509553,-0.0012193515431135893,0.699999988079071,0.5783572793006897,0.5438931584358215
v16.1_observation_vs_v16.2_final,4093,5253,2046,G2APS/S3_30_004053_3_train.jpg,1,G2APS,1,stable_wrong,0,0,620,4952,G2APS/S3_30_002401_7_train.jpg,1,G2APS,620,4952,G2APS/S3_30_002401_7_train.jpg,1,G2APS,39,84,-45,0.02297074906527996,0.020406246185302734,-0.0025645028799772263,0.014285714365541935,0.028037382289767265,0.01375166792422533,0.6000000238418579,0.5866109132766724,0.5595313310623169
v16.1_observation_vs_v16.2_final,4097,5254,2048,G2APS/S3_30_004088_3_train.jpg,1,G2APS,1,break,1,0,2048,5254,G2APS/S3_30_004088_3_train.jpg,1,G2APS,2968,5508,G2APS/S3_40_001764_1_train.jpg,1,G2APS,1,2,-1,0.4356169104576111,0.2711201310157776,-0.1644967794418335,0.0008949346956796944,0.0007378984591923654,-0.000157036236487329,0.800000011920929,0.5741317272186279,0.5554180145263672
v16.1_observation_vs_v16.2_final,4100,5254,2050,G2APS/D3_30_008115_3_train.jpg,0,G2APS,0,stable_wrong,0,0,5787,6132,PRAI-1581/00000341_0001_00000000.jpg,0,PRAI-1581,6417,6290,PRAI-1581/00001325_0001_00000004.jpg,0,PRAI-1581,14,16,-2,0.043839044868946075,0.02591882087290287,-0.017920223996043205,0.002712968038395047,0.001768659334629774,-0.0009443087037652731,0.8999999761581421,0.6523741483688354,0.5898221135139465
v16.1_observation_vs_v16.2_final,4103,5254,2051,G2APS/S3_30_004067_5_train.jpg,1,G2APS,1,stable_wrong,0,0,469,4926,G2APS/S3_20_001694_0_train.jpg,1,G2APS,469,4926,G2APS/S3_20_001694_0_train.jpg,1,G2APS,2,11,-9,0.1250012218952179,0.03313129022717476,-0.09186993166804314,0.012315270490944386,0.004452359862625599,-0.007862910628318787,0.699999988079071,0.5349903106689453,0.5377167463302612
v16.1_observation_vs_v16.2_final,4112,5256,2056,G2APS/S3_30_004109_2_train.jpg,1,G2APS,0,break,1,0,2056,5256,G2APS/S3_30_004109_2_train.jpg,1,G2APS,1947,5225,G2APS/S3_20_004172_6_train.jpg,1,G2APS,1,2,-1,0.6708161234855652,0.2449960559606552,-0.42582006752491,0.01244813296943903,0.012765957042574883,0.0003178240731358528,0.699999988079071,0.5392783880233765,0.4971756935119629
v16.1_observation_vs_v16.2_final,4113,5256,2056,G2APS/S3_30_004109_2_train.jpg,1,G2APS,1,stable_wrong,0,0,2168,5293,G2APS/S3_40_003024_1_train.jpg,1,G2APS,2081,5264,G2APS/S3_30_004977_3_train.jpg,1,G2APS,2,3,-1,0.3777777850627899,0.29999998211860657,-0.07777780294418335,0.30000001192092896,0.1666666716337204,-0.13333334028720856,0.699999988079071,0.5900796055793762,0.6212578415870667
v16.1_observation_vs_v16.2_final,4116,5256,2058,G2APS/S3_30_004102_3_train.jpg,1,G2APS,0,stable_wrong,0,0,2081,5264,G2APS/S3_30_004977_3_train.jpg,1,G2APS,2081,5264,G2APS/S3_30_004977_3_train.jpg,1,G2APS,4,5,-1,0.13972431421279907,0.11870354413986206,-0.02102077007293701,0.02631578966975212,0.050847455859184265,0.024531666189432144,0.699999988079071,0.53449547290802,0.5704392194747925
v16.1_observation_vs_v16.2_final,4125,5258,2062,G2APS/S3_30_004375_2_train.jpg,1,G2APS,1,break,1,0,2062,5258,G2APS/S3_30_004375_2_train.jpg,1,G2APS,1162,5046,G2APS/D5_20_010410_0_train.jpg,0,G2APS,1,19,-18,0.4393939673900604,0.07012322545051575,-0.3692707419395447,0.13636364042758942,0.0625,-0.07386364042758942,0.8999999761581421,0.5317936539649963,0.5486680865287781
v16.1_observation_vs_v16.2_final,4135,5259,2067,G2APS/S3_30_004389_2_train.jpg,1,G2APS,1,stable_wrong,0,0,655,4959,G2APS/D3_30_008085_3_train.jpg,0,G2APS,6532,6319,PRAI-1581/00001542_0002_00000000.jpg,0,PRAI-1581,2,3,-1,0.273333340883255,0.2212560623884201,-0.0520772784948349,0.11999999731779099,0.1304347813129425,0.01043478399515152,0.5,0.5352743864059448,0.5593299865722656
v16.1_observation_vs_v16.2_final,4136,5260,2068,G2APS/S3_30_004599_0_train.jpg,1,G2APS,0,break,1,0,2068,5260,G2APS/S3_30_004599_0_train.jpg,1,G2APS,1240,5060,G2APS/D5_30_007335_2_train.jpg,0,G2APS,1,2,-1,0.75,0.32083332538604736,-0.42916667461395264,0.25,0.0625,-0.1875,0.8999999761581421,0.5987380146980286,0.5135911107063293
v16.1_observation_vs_v16.2_final,4138,5260,2069,G2APS/S3_30_004592_0_train.jpg,1,G2APS,0,break,1,0,2069,5260,G2APS/S3_30_004592_0_train.jpg,1,G2APS,6798,6391,uavhuman/P069S00G20B00H00UC053000LC053000A000R0_09131621_152_bbx.jpg,0,uavhuman,1,3,-2,0.6055555939674377,0.31111112236976624,-0.2944444715976715,0.15000000596046448,0.10000000149011612,-0.05000000447034836,0.699999988079071,0.5887380242347717,0.5649866461753845
v16.1_observation_vs_v16.2_final,4140,5260,2070,G2APS/S3_30_004606_0_train.jpg,1,G2APS,0,break,1,0,2070,5260,G2APS/S3_30_004606_0_train.jpg,1,G2APS,2599,5406,G2APS/S6_40_001064_0_train.jpg,1,G2APS,1,2,-1,0.8095238208770752,0.3787878751754761,-0.4307359457015991,0.4285714328289032,0.13636364042758942,-0.2922077924013138,0.699999988079071,0.5565441250801086,0.5298998355865479
v16.1_observation_vs_v16.2_final,4143,5261,2071,G2APS/S3_30_004613_3_train.jpg,1,G2APS,1,stable_wrong,0,0,74,4853,G2APS/S1_30_001764_2_train.jpg,1,G2APS,74,4853,G2APS/S1_30_001764_2_train.jpg,1,G2APS,2,4,-2,0.1892939805984497,0.09713038802146912,-0.09216359257698059,0.0234375,0.015075377188622952,-0.008362122811377048,0.699999988079071,0.5721051096916199,0.5950748920440674
v16.1_observation_vs_v16.2_final,4145,5261,2072,G2APS/S3_30_004620_2_train.jpg,1,G2APS,1,stable_wrong,0,0,2001,5239,G2APS/S3_30_002359_3_train.jpg,1,G2APS,2001,5239,G2APS/S3_30_002359_3_train.jpg,1,G2APS,2,3,-1,0.44152045249938965,0.3366013467311859,-0.10491910576820374,0.15789473056793213,0.1764705926179886,0.018575862050056458,0.8999999761581421,0.5711120367050171,0.5560504198074341
v16.1_observation_vs_v16.2_final,4150,5262,2075,G2APS/S3_30_004795_3_train.jpg,1,G2APS,0,stable_wrong,0,0,2016,5243,G2APS/S3_30_002555_4_train.jpg,1,G2APS,2016,5243,G2APS/S3_30_002555_4_train.jpg,1,G2APS,10,12,-2,0.06244310364127159,0.0615384615957737,-0.0009046420454978943,0.04477611929178238,0.05000000074505806,0.0052238814532756805,0.699999988079071,0.5593327283859253,0.556896448135376
v16.1_observation_vs_v16.2_final,4156,5263,2078,G2APS/D3_30_009675_4_train.jpg,0,G2APS,0,stable_wrong,0,0,1705,5169,G2APS/D9_30_004470_12_gallery.jpg,0,G2APS,965,5012,G2APS/D4_30_003855_0_train.jpg,0,G2APS,11,72,-61,0.023704979568719864,0.004424256272614002,-0.01928072329610586,0.0006977149751037359,0.0008319467306137085,0.00013423175550997257,0.6000000238418579,0.5129545331001282,0.5391805768013
v16.1_observation_vs_v16.2_final,4164,5264,2082,G2APS/S3_30_004984_3_train.jpg,1,G2APS,0,break,1,0,2081,5264,G2APS/S3_30_004977_3_train.jpg,1,G2APS,2727,5448,G2APS/S4_20_004053_0_train.jpg,1,G2APS,1,2,-1,0.8055555820465088,0.6388888955116272,-0.1666666865348816,0.75,0.75,0.0,0.699999988079071,0.566406786441803,0.593010663986206
v16.1_observation_vs_v16.2_final,4167,5264,2083,G2APS/S3_30_004991_3_train.jpg,1,G2APS,1,break,1,0,2083,5264,G2APS/S3_30_004991_3_train.jpg,1,G2APS,3016,5524,G2APS/S4_50_000133_1_train.jpg,1,G2APS,1,2,-1,0.35472169518470764,0.20975439250469208,-0.14496730268001556,0.015384615398943424,0.024000000208616257,0.008615384809672832,0.6000000238418579,0.5085368156433105,0.5454798340797424
v16.1_observation_vs_v16.2_final,4180,5267,2090,G2APS/S3_30_005061_7_train.jpg,1,G2APS,0,stable_wrong,0,0,2370,5341,G2APS/S4_40_001827_3_train.jpg,1,G2APS,2370,5341,G2APS/S4_40_001827_3_train.jpg,1,G2APS,18,25,-7,0.04318518564105034,0.029256092384457588,-0.01392909325659275,0.024000000208616257,0.023076923564076424,-0.0009230766445398331,0.6000000238418579,0.5498037338256836,0.5106282830238342
v16.1_observation_vs_v16.2_final,4188,5268,2094,G2APS/D3_30_010260_5_train.jpg,0,G2APS,0,stable_wrong,0,0,2742,5451,G2APS/D4_30_000960_12_train.jpg,0,G2APS,1071,5031,G2APS/D4_30_009735_2_train.jpg,0,G2APS,29,51,-22,0.01015098113566637,0.006767886225134134,-0.003383094910532236,0.0012422360014170408,0.0013504389207810163,0.00010820291936397552,0.6000000238418579,0.5660379528999329,0.5593068599700928
v16.1_observation_vs_v16.2_final,4195,5269,2097,G2APS/S3_30_005271_2_train.jpg,1,G2APS,1,stable_wrong,0,0,2971,5509,G2APS/S3_40_001995_0_train.jpg,1,G2APS,2971,5509,G2APS/S3_40_001995_0_train.jpg,1,G2APS,6,8,-2,0.19624821841716766,0.15595237910747528,-0.04029583930969238,0.13636364042758942,0.20000000298023224,0.06363636255264282,0.800000011920929,0.6530225872993469,0.6465803384780884
v16.1_observation_vs_v16.2_final,4196,5269,2098,G2APS/S3_30_005250_3_train.jpg,1,G2APS,0,stable_wrong,0,0,2971,5509,G2APS/S3_40_001995_0_train.jpg,1,G2APS,2971,5509,G2APS/S3_40_001995_0_train.jpg,1,G2APS,3,4,-1,0.24338625371456146,0.15948276221752167,-0.0839034914970398,0.1111111119389534,0.1034482792019844,-0.007662832736968994,0.6000000238418579,0.6003681421279907,0.5898101329803467
