comparison,query_index,query_pid,query_source_image_index,query_source_image_path,query_view,query_source,caption_in_image,category,base_correct,candidate_correct,base_top1_index,base_top1_pid,base_top1_path,base_top1_view,base_top1_source,candidate_top1_index,candidate_top1_pid,candidate_top1_path,candidate_top1_view,candidate_top1_source,base_best_positive_rank,candidate_best_positive_rank,rank_improvement,base_ap,candidate_ap,ap_delta,base_inp,candidate_inp,inp_delta,top10_overlap,base_top1_score,candidate_top1_score
v16.1_observation_vs_v16.2_final,1897,5009,948,G2APS/D4_30_004530_3_train.jpg,0,G2APS,1,fix,0,1,165,4873,G2APS/D2_20_004410_9_train.jpg,0,G2APS,951,5009,G2APS/D4_30_004455_3_train.jpg,0,G2APS,2,1,1,0.17561478912830353,0.2614928185939789,0.08587802946567535,0.010380622930824757,0.004926108289510012,-0.005454514641314745,0.5,0.5504336953163147,0.5215593576431274
v16.1_observation_vs_v16.2_final,1902,5009,951,G2APS/D4_30_004455_3_train.jpg,0,G2APS,0,fix,0,1,2574,5401,G2APS/D6_20_001875_0_train.jpg,0,G2APS,951,5009,G2APS/D4_30_004455_3_train.jpg,0,G2APS,3,1,2,0.13867351412773132,0.33559536933898926,0.19692185521125793,0.0050847455859184265,0.0035026269033551216,-0.001582118682563305,0.5,0.5547691583633423,0.580365777015686
v16.1_observation_vs_v16.2_final,1922,5011,961,G2APS/D4_30_004260_9_train.jpg,0,G2APS,0,fix,0,1,2703,5444,G2APS/S3_20_001309_0_train.jpg,1,G2APS,961,5011,G2APS/D4_30_004260_9_train.jpg,0,G2APS,2,1,1,0.22906173765659332,0.3566371202468872,0.12757538259029388,0.006085192784667015,0.006198347080498934,0.00011315429583191872,0.800000011920929,0.5275413393974304,0.5751717686653137
v16.1_observation_vs_v16.2_final,1977,5016,988,G2APS/D4_30_004815_6_train.jpg,0,G2APS,1,fix,0,1,1428,5093,G2APS/S7_20_000175_3_gallery.jpg,1,G2APS,990,5016,G2APS/D4_30_005025_4_train.jpg,0,G2APS,3,1,2,0.19603857398033142,0.28920814394950867,0.09316956996917725,0.0396825410425663,0.035971224308013916,-0.0037113167345523834,0.699999988079071,0.5583420395851135,0.552467405796051
v16.1_observation_vs_v16.2_final,1984,5017,992,G2APS/D4_30_004965_4_train.jpg,0,G2APS,0,fix,0,1,1940,5223,G2APS/S3_20_003990_1_train.jpg,1,G2APS,992,5017,G2APS/D4_30_004965_4_train.jpg,0,G2APS,7,1,6,0.05021532252430916,0.1949973702430725,0.14478204771876335,0.009146341122686863,0.006593406666070223,-0.00255293445661664,0.699999988079071,0.5267543792724609,0.5397864580154419
v16.1_observation_vs_v16.2_final,1987,5017,993,G2APS/D4_30_004995_3_train.jpg,0,G2APS,1,fix,0,1,1652,5155,G2APS/S9_20_000696_5_gallery.jpg,1,G2APS,992,5017,G2APS/D4_30_004965_4_train.jpg,0,G2APS,2,1,1,0.14180149137973785,0.25565385818481445,0.1138523668050766,0.0036945813335478306,0.0033632286358624697,-0.0003313526976853609,0.8999999761581421,0.4837992489337921,0.5057142972946167
v16.1_observation_vs_v16.2_final,2034,5021,1017,G2APS/S4_30_003115_0_train.jpg,1,G2APS,0,fix,0,1,1177,5049,G2APS/S5_30_000399_0_train.jpg,1,G2APS,1017,5021,G2APS/S4_30_003115_0_train.jpg,1,G2APS,2,1,1,0.227016881108284,0.5049183964729309,0.2779015153646469,0.01217038556933403,0.009538950398564339,-0.0026314351707696915,0.800000011920929,0.5659525990486145,0.5890787243843079
v16.1_observation_vs_v16.2_final,2035,5021,1017,G2APS/S4_30_003115_0_train.jpg,1,G2APS,1,fix,0,1,2570,5400,G2APS/S5_50_001239_1_train.jpg,1,G2APS,1021,5021,G2APS/S4_30_003101_0_train.jpg,1,G2APS,3,1,2,0.19534678757190704,0.38973960280418396,0.19439281523227692,0.001755412551574409,0.0017974835354834795,4.207098390907049e-05,0.699999988079071,0.5755391716957092,0.593815803527832
v16.1_observation_vs_v16.2_final,2054,5023,1027,G2APS/S4_30_003836_4_train.jpg,1,G2APS,0,fix,0,1,508,4933,G2APS/S3_20_002345_3_train.jpg,1,G2APS,1029,5023,G2APS/S4_30_003822_4_train.jpg,1,G2APS,6,1,5,0.07492905855178833,0.3007394075393677,0.22581034898757935,0.004918032791465521,0.006825938355177641,0.00190790556371212,0.6000000238418579,0.48841145634651184,0.4978499412536621
v16.1_observation_vs_v16.2_final,2108,5028,1054,G2APS/S4_30_004795_0_train.jpg,1,G2APS,0,fix,0,1,1006,5019,G2APS/S4_30_003150_1_train.jpg,1,G2APS,1054,5028,G2APS/S4_30_004795_0_train.jpg,1,G2APS,3,1,2,0.08154360204935074,0.2024591565132141,0.12091555446386337,0.0021857924293726683,0.0015889829955995083,-0.00059680943377316,0.8999999761581421,0.68001788854599,0.6523039937019348
v16.1_observation_vs_v16.2_final,2111,5028,1055,G2APS/S4_30_004781_0_train.jpg,1,G2APS,1,fix,0,1,2491,5382,G2APS/S5_20_000413_0_train.jpg,1,G2APS,1055,5028,G2APS/S4_30_004781_0_train.jpg,1,G2APS,3,1,2,0.09788217395544052,0.28547534346580505,0.18759316951036453,0.005050505045801401,0.004163775127381086,-0.0008867299184203148,0.6000000238418579,0.5397879481315613,0.6140700578689575
v16.1_observation_vs_v16.2_final,2134,5030,1067,G2APS/D4_30_009450_5_train.jpg,0,G2APS,0,fix,0,1,1037,5025,G2APS/D4_30_008145_5_train.jpg,0,G2APS,1067,5030,G2APS/D4_30_009450_5_train.jpg,0,G2APS,16,1,15,0.030166471377015114,0.2440750002861023,0.21390852890908718,0.0035714285913854837,0.003395585808902979,-0.00017584278248250484,0.5,0.5066970586776733,0.5299350023269653
v16.1_observation_vs_v16.2_final,2152,5031,1076,G2APS/D4_30_009750_2_train.jpg,0,G2APS,0,fix,0,1,1618,5146,G2APS/D8_30_010455_6_gallery.jpg,0,G2APS,1076,5031,G2APS/D4_30_009750_2_train.jpg,0,G2APS,4,1,3,0.043604761362075806,0.17115511000156403,0.12755034863948822,0.0010863661300390959,0.001254705130122602,0.0001683390000835061,0.6000000238418579,0.6069393754005432,0.6154626607894897
v16.1_observation_vs_v16.2_final,2154,5032,1077,G2APS/D4_30_010290_3_train.jpg,0,G2APS,0,fix,0,1,5836,6144,PRAI-1581/00000393_0002_00000005.jpg,0,PRAI-1581,1081,5032,G2APS/D4_30_010305_3_train.jpg,0,G2APS,2,1,1,0.2595854699611664,0.3809167146682739,0.12133124470710754,0.003466204507276416,0.0023419202771037817,-0.0011242842301726341,0.6000000238418579,0.5716670155525208,0.5721213221549988
v16.1_observation_vs_v16.2_final,2161,5032,1080,G2APS/S4_30_005299_1_train.jpg,1,G2APS,1,fix,0,1,58,4850,G2APS/S1_30_000987_2_train.jpg,1,G2APS,1082,5032,G2APS/S4_30_005306_0_train.jpg,1,G2APS,2,1,1,0.237233504652977,0.3638629615306854,0.12662945687770844,0.002179440576583147,0.0034246575087308884,0.0012452169321477413,0.6000000238418579,0.546552300453186,0.5510807037353516
v16.1_observation_vs_v16.2_final,2169,5033,1084,G2APS/S4_30_005432_2_train.jpg,1,G2APS,1,fix,0,1,2377,5344,G2APS/S4_40_001939_1_train.jpg,1,G2APS,1086,5033,G2APS/S4_30_005439_0_train.jpg,1,G2APS,2,1,1,0.47935420274734497,0.6043689250946045,0.12501472234725952,0.0007500468636862934,0.0008090615156106651,5.901465192437172e-05,0.800000011920929,0.6269630193710327,0.6349515914916992
v16.1_observation_vs_v16.2_final,2170,5033,1085,G2APS/S4_30_005425_2_train.jpg,1,G2APS,0,fix,0,1,2377,5344,G2APS/S4_40_001939_1_train.jpg,1,G2APS,1085,5033,G2APS/S4_30_005425_2_train.jpg,1,G2APS,2,1,1,0.16810733079910278,0.4692862033843994,0.30117887258529663,0.0015810276381671429,0.002144772093743086,0.000563744455575943,0.6000000238418579,0.558871865272522,0.6077605485916138
v16.1_observation_vs_v16.2_final,2182,5034,1091,G2APS/D4_30_010635_5_train.jpg,0,G2APS,0,fix,0,1,814,4985,G2APS/D4_20_008490_0_train.jpg,0,G2APS,1090,5034,G2APS/D4_30_010650_4_train.jpg,0,G2APS,2,1,1,0.3213341236114502,0.5017942190170288,0.1804600954055786,0.002476269146427512,0.0030441400595009327,0.0005678709130734205,0.699999988079071,0.5883642435073853,0.6205688714981079
v16.1_observation_vs_v16.2_final,2197,5035,1098,G2APS/S5_20_000560_0_train.jpg,1,G2APS,1,fix,0,1,2794,5460,G2APS/S5_30_000301_1_train.jpg,1,G2APS,1097,5035,G2APS/S5_20_000539_0_train.jpg,1,G2APS,2,1,1,0.3070128560066223,0.43795767426490784,0.13094481825828552,0.003916448913514614,0.003683241317048669,-0.00023320759646594524,0.699999988079071,0.5728772878646851,0.5568981170654297
v16.1_observation_vs_v16.2_final,2223,5038,1111,G2APS/D5_20_005955_2_train.jpg,0,G2APS,1,fix,0,1,6180,6231,PRAI-1581/00000947_0002_00000002.jpg,0,PRAI-1581,1116,5038,G2APS/D5_20_005940_2_train.jpg,0,G2APS,11,1,10,0.09371820837259293,0.33243969082832336,0.23872148245573044,0.03846153989434242,0.029702970758080482,-0.00875856913626194,0.4000000059604645,0.5488137006759644,0.5587204098701477
v16.1_observation_vs_v16.2_final,2232,5038,1116,G2APS/D5_20_005940_2_train.jpg,0,G2APS,0,fix,0,1,1651,5155,G2APS/D9_20_000660_5_gallery.jpg,0,G2APS,1116,5038,G2APS/D5_20_005940_2_train.jpg,0,G2APS,2,1,1,0.5044973492622375,0.6807997822761536,0.17630243301391602,0.30000001192092896,0.1538461595773697,-0.14615385234355927,0.800000011920929,0.5950363874435425,0.6096975207328796
v16.1_observation_vs_v16.2_final,2233,5038,1116,G2APS/D5_20_005940_2_train.jpg,0,G2APS,1,fix,0,1,6121,6216,PRAI-1581/00000843_0002_00000002.jpg,0,PRAI-1581,1116,5038,G2APS/D5_20_005940_2_train.jpg,0,G2APS,2,1,1,0.18877039849758148,0.4286811053752899,0.23991070687770844,0.031578946858644485,0.02777777798473835,-0.0038011688739061356,0.699999988079071,0.608151912689209,0.5491945743560791
v16.1_observation_vs_v16.2_final,2272,5042,1136,G2APS/D5_20_006630_0_train.jpg,0,G2APS,0,fix,0,1,2802,5462,G2APS/S6_20_000140_0_train.jpg,1,G2APS,1136,5042,G2APS/D5_20_006630_0_train.jpg,0,G2APS,2,1,1,0.11310267448425293,0.18669450283050537,0.07359182834625244,0.0046439627185463905,0.0037429819349199533,-0.0009009807836264372,0.699999988079071,0.5571485757827759,0.5255016088485718
v16.1_observation_vs_v16.2_final,2280,5043,1140,G2APS/D5_20_006585_1_train.jpg,0,G2APS,0,fix,0,1,1260,5064,G2APS/D5_30_010125_0_train.jpg,0,G2APS,1140,5043,G2APS/D5_20_006585_1_train.jpg,0,G2APS,5,1,4,0.11561474949121475,0.390112042427063,0.27449729293584824,0.0026833631563931704,0.0024620434269309044,-0.00022131972946226597,0.800000011920929,0.5967748165130615,0.6212689876556396
v16.1_observation_vs_v16.2_final,2281,5043,1140,G2APS/D5_20_006585_1_train.jpg,0,G2APS,1,fix,0,1,1260,5064,G2APS/D5_30_010125_0_train.jpg,0,G2APS,1140,5043,G2APS/D5_20_006585_1_train.jpg,0,G2APS,6,1,5,0.06885334849357605,0.2724975049495697,0.20364415645599365,0.001497006043791771,0.0015364916762337089,3.9485632441937923e-05,0.4000000059604645,0.5563317537307739,0.5828762650489807
v16.1_observation_vs_v16.2_final,2295,5044,1147,G2APS/S5_20_003318_0_train.jpg,1,G2APS,1,fix,0,1,1101,5036,G2APS/S5_20_001127_2_train.jpg,1,G2APS,1147,5044,G2APS/S5_20_003318_0_train.jpg,1,G2APS,2,1,1,0.3811163902282715,0.504359245300293,0.12324285507202148,0.024793388321995735,0.03870967775583267,0.013916289433836937,1.0,0.6340450048446655,0.6361373066902161
v16.1_observation_vs_v16.2_final,2306,5045,1153,G2APS/D5_20_007590_5_train.jpg,0,G2APS,0,fix,0,1,2878,5480,G2APS/D9_20_000870_0_gallery.jpg,0,G2APS,1153,5045,G2APS/D5_20_007590_5_train.jpg,0,G2APS,3,1,2,0.15094256401062012,0.2764091193675995,0.12546655535697937,0.00186741363722831,0.0026773761492222548,0.0008099625119939446,0.800000011920929,0.5538936257362366,0.5320574045181274
v16.1_observation_vs_v16.2_final,2311,5045,1155,G2APS/D5_20_007725_2_train.jpg,0,G2APS,1,fix,0,1,880,4996,G2APS/D4_30_001005_13_train.jpg,0,G2APS,1155,5045,G2APS/D5_20_007725_2_train.jpg,0,G2APS,2,1,1,0.24099212884902954,0.2102653980255127,-0.030726730823516846,0.0062500000931322575,0.00410677632316947,-0.0021432237699627876,0.699999988079071,0.537299633026123,0.5622469186782837
v16.1_observation_vs_v16.2_final,2318,5046,1159,G2APS/S5_20_004242_0_train.jpg,1,G2APS,0,fix,0,1,838,4989,G2APS/S4_20_004515_1_train.jpg,1,G2APS,1159,5046,G2APS/S5_20_004242_0_train.jpg,1,G2APS,2,1,1,0.23960649967193604,0.39671072363853455,0.1571042239665985,0.06976744532585144,0.06060606241226196,-0.009161382913589478,0.6000000238418579,0.5617863535881042,0.543692946434021
v16.1_observation_vs_v16.2_final,2387,5052,1193,G2APS/D5_30_001185_1_train.jpg,0,G2APS,1,fix,0,1,6000,6185,PRAI-1581/00000607_0002_00000002.jpg,0,PRAI-1581,1190,5052,G2APS/D5_30_001155_2_train.jpg,0,G2APS,2,1,1,0.11278876662254333,0.19002507627010345,0.07723630964756012,0.0012004801537841558,0.001192605821415782,-7.874332368373871e-06,0.5,0.5488457083702087,0.523422360420227
v16.1_observation_vs_v16.2_final,2407,5054,1203,G2APS/S5_30_001365_1_train.jpg,1,G2APS,1,fix,0,1,2080,5263,G2APS/S3_30_004886_1_train.jpg,1,G2APS,1205,5054,G2APS/S5_30_001372_2_train.jpg,1,G2APS,2,1,1,0.32391634583473206,0.5156862735748291,0.19176992774009705,0.1428571492433548,0.08571428805589676,-0.05714286118745804,0.800000011920929,0.590950608253479,0.5894124507904053
v16.1_observation_vs_v16.2_final,2410,5054,1205,G2APS/S5_30_001372_2_train.jpg,1,G2APS,0,fix,0,1,1966,5228,G2APS/S3_30_000301_2_train.jpg,1,G2APS,1205,5054,G2APS/S5_30_001372_2_train.jpg,1,G2APS,2,1,1,0.08937394618988037,0.17410463094711304,0.08473068475723267,0.0069605568423867226,0.005917159840464592,-0.0010433970019221306,0.6000000238418579,0.5695616006851196,0.5300789475440979
v16.1_observation_vs_v16.2_final,2479,5060,1239,G2APS/S5_30_003514_2_train.jpg,1,G2APS,1,fix,0,1,2747,5452,G2APS/S4_30_001253_9_train.jpg,1,G2APS,1239,5060,G2APS/S5_30_003514_2_train.jpg,1,G2APS,2,1,1,0.3199574649333954,0.37826764583587646,0.05831018090248108,0.0009795918595045805,0.0009635458700358868,-1.6045989468693733e-05,0.699999988079071,0.6434594988822937,0.63009113073349
v16.1_observation_vs_v16.2_final,2496,5061,1248,G2APS/S5_30_004074_1_train.jpg,1,G2APS,0,fix,0,1,5851,6148,PRAI-1581/00000413_0001_00000000.jpg,0,PRAI-1581,1248,5061,G2APS/S5_30_004074_1_train.jpg,1,G2APS,2,1,1,0.3541017770767212,0.4007663130760193,0.046664535999298096,0.002064409665763378,0.0021132712718099356,4.8861606046557426e-05,0.6000000238418579,0.5094690322875977,0.5072827339172363
v16.1_observation_vs_v16.2_final,2497,5061,1248,G2APS/S5_30_004074_1_train.jpg,1,G2APS,1,fix,0,1,2254,5312,G2APS/D4_30_003030_14_train.jpg,0,G2APS,1248,5061,G2APS/S5_30_004074_1_train.jpg,1,G2APS,2,1,1,0.18864035606384277,0.2497290074825287,0.06108865141868591,0.0013210040051490068,0.001277465489692986,-4.353851545602083e-05,0.6000000238418579,0.5345712900161743,0.5434408187866211
v16.1_observation_vs_v16.2_final,2562,5067,1281,G2APS/S5_40_000798_0_train.jpg,1,G2APS,0,fix,0,1,1287,5068,G2APS/S5_40_002996_2_train.jpg,1,G2APS,1281,5067,G2APS/S5_40_000798_0_train.jpg,1,G2APS,2,1,1,0.3246630132198334,0.5060896873474121,0.18142667412757874,0.006116208154708147,0.009868420660495758,0.003752212505787611,0.800000011920929,0.6111231446266174,0.6374698877334595
v16.1_observation_vs_v16.2_final,2568,5068,1284,G2APS/D5_40_005940_7_train.jpg,0,G2APS,0,fix,0,1,5893,6159,PRAI-1581/00000465_0001_00000010.jpg,0,PRAI-1581,1288,5068,G2APS/D5_40_005955_7_train.jpg,0,G2APS,8,1,7,0.08173858374357224,0.20381750166416168,0.12207891792058945,0.00193050189409405,0.002607561880722642,0.000677059986628592,0.800000011920929,0.5995888113975525,0.5632108449935913
v16.1_observation_vs_v16.2_final,2591,5069,1295,G2APS/S5_40_003003_3_train.jpg,1,G2APS,1,fix,0,1,2550,5394,G2APS/S5_40_003549_0_train.jpg,1,G2APS,1295,5069,G2APS/S5_40_003003_3_train.jpg,1,G2APS,2,1,1,0.25651875138282776,0.46239200234413147,0.2058732509613037,0.00592300109565258,0.013953488320112228,0.008030487224459648,0.699999988079071,0.596370279788971,0.58296799659729
v16.1_observation_vs_v16.2_final,2600,5070,1300,G2APS/D5_40_006660_3_train.jpg,0,G2APS,0,fix,0,1,335,4903,G2APS/D2_30_007230_2_train.jpg,0,G2APS,1300,5070,G2APS/D5_40_006660_3_train.jpg,0,G2APS,8,1,7,0.09662497788667679,0.2963334321975708,0.199708454310894,0.0010576414642855525,0.0011693626875057817,0.00011172122322022915,0.6000000238418579,0.5597375631332397,0.5912614464759827
v16.1_observation_vs_v16.2_final,2626,5073,1313,G2APS/S6_20_000014_0_train.jpg,1,G2APS,0,fix,0,1,1956,5226,G2APS/S3_20_005166_0_train.jpg,1,G2APS,1313,5073,G2APS/S6_20_000014_0_train.jpg,1,G2APS,4,1,3,0.10564270615577698,0.26334092020988464,0.15769821405410767,0.01587301678955555,0.008298755623400211,-0.007574261166155338,0.6000000238418579,0.5229379534721375,0.5003838539123535
v16.1_observation_vs_v16.2_final,2716,5081,1358,G2APS/D6_30_000450_0_train.jpg,0,G2APS,0,fix,0,1,1140,5043,G2APS/D5_20_006585_1_train.jpg,0,G2APS,1358,5081,G2APS/D6_30_000450_0_train.jpg,0,G2APS,2,1,1,0.2382262498140335,0.2736150920391083,0.03538884222507477,0.0845070406794548,0.07500000298023224,-0.009507037699222565,0.699999988079071,0.6394416689872742,0.5686696767807007
v16.1_observation_vs_v16.2_final,2721,5081,1360,G2APS/D6_30_000480_0_train.jpg,0,G2APS,1,fix,0,1,7611,6628,Market/1418_c3s3_051028_00.jpg,1,Market,1360,5081,G2APS/D6_30_000480_0_train.jpg,0,G2APS,2,1,1,0.2579498887062073,0.350090354681015,0.09214046597480774,0.001784652005881071,0.001354401814751327,-0.00043025019112974405,0.8999999761581421,0.6000002026557922,0.5800854563713074
v16.1_observation_vs_v16.2_final,2732,5082,1366,G2APS/S6_30_001372_1_train.jpg,1,G2APS,0,fix,0,1,6726,6373,uavhuman/P055S10G10B00H40UC022000LC021000A110R0_09071549_150_bbx.jpg,0,uavhuman,1365,5082,G2APS/D6_30_002460_1_train.jpg,0,G2APS,4,1,3,0.16185061633586884,0.5946477055549622,0.4327970892190933,0.02575107291340828,0.02926829271018505,0.0035172197967767715,0.6000000238418579,0.5556882619857788,0.5204583406448364
v16.1_observation_vs_v16.2_final,2773,5085,1386,G2APS/S6_30_002079_0_train.jpg,1,G2APS,1,fix,0,1,2725,5448,G2APS/S4_20_004046_0_train.jpg,1,G2APS,1386,5085,G2APS/S6_30_002079_0_train.jpg,1,G2APS,3,1,2,0.11505137383937836,0.2710098624229431,0.15595848858356476,0.0008286377415060997,0.001037990441545844,0.00020935270003974438,0.699999988079071,0.5912714600563049,0.5816956162452698
v16.1_observation_vs_v16.2_final,2786,5087,1393,G2APS/D6_30_004290_3_train.jpg,0,G2APS,0,fix,0,1,1683,5163,G2APS/D9_20_004935_0_gallery.jpg,0,G2APS,1393,5087,G2APS/D6_30_004290_3_train.jpg,0,G2APS,2,1,1,0.23222307860851288,0.436188280582428,0.2039652019739151,0.0016874788561835885,0.0017966222949326038,0.00010914343874901533,0.699999988079071,0.5394145250320435,0.5658313035964966
v16.1_observation_vs_v16.2_final,2796,5088,1398,G2APS/D6_30_004605_11_train.jpg,0,G2APS,0,fix,0,1,1625,5148,G2APS/D8_40_001680_3_gallery.jpg,0,G2APS,1398,5088,G2APS/D6_30_004605_11_train.jpg,0,G2APS,2,1,1,0.4833333492279053,0.579365074634552,0.09603172540664673,0.2666666805744171,0.2222222238779068,-0.044444456696510315,0.8999999761581421,0.6226950287818909,0.5875130295753479
v16.1_observation_vs_v16.2_final,2801,5088,1400,G2APS/D6_30_004575_5_train.jpg,0,G2APS,1,fix,0,1,2295,5320,G2APS/D4_30_009105_6_train.jpg,0,G2APS,1398,5088,G2APS/D6_30_004605_11_train.jpg,0,G2APS,4,1,3,0.24139106273651123,0.6137653589248657,0.3723742961883545,0.015564202331006527,0.026490066200494766,0.01092586386948824,0.699999988079071,0.5341649651527405,0.5538473129272461
v16.1_observation_vs_v16.2_final,2804,5089,1402,G2APS/D6_40_000015_0_train.jpg,0,G2APS,0,fix,0,1,1454,5100,G2APS/D7_20_002400_9_gallery.jpg,0,G2APS,1405,5089,G2APS/S6_40_000000_0_train.jpg,1,G2APS,3,1,2,0.27967390418052673,0.4691469967365265,0.18947309255599976,0.03821656107902527,0.0517241396009922,0.013507578521966934,0.6000000238418579,0.5324357151985168,0.5342974066734314
v16.1_observation_vs_v16.2_final,2814,5089,1407,G2APS/S6_40_000007_1_train.jpg,1,G2APS,0,fix,0,1,6027,6192,PRAI-1581/00000682_0002_00000009.jpg,0,PRAI-1581,1403,5089,G2APS/S6_40_000014_1_train.jpg,1,G2APS,2,1,1,0.15963158011436462,0.31424644589424133,0.1546148657798767,0.0011605415493249893,0.0017777777975425124,0.0006172362482175231,0.699999988079071,0.5311625599861145,0.5456002950668335
v16.1_observation_vs_v16.2_final,2841,5092,1420,G2APS/S6_50_000280_0_train.jpg,1,G2APS,1,fix,0,1,1020,5021,G2APS/S4_30_003122_1_train.jpg,1,G2APS,1424,5092,G2APS/S6_50_000273_2_train.jpg,1,G2APS,2,1,1,0.24526448547840118,0.41745078563690186,0.17218630015850067,0.0012396693928167224,0.001645187847316265,0.0004055184544995427,0.699999988079071,0.6295024156570435,0.6100022792816162
v16.1_observation_vs_v16.2_final,2857,5093,1428,G2APS/S7_20_000175_3_gallery.jpg,1,G2APS,1,fix,0,1,6388,6283,PRAI-1581/00001290_0001_00000000.jpg,0,PRAI-1581,1428,5093,G2APS/S7_20_000175_3_gallery.jpg,1,G2APS,3,1,2,0.08568604290485382,0.2519421875476837,0.1662561446428299,0.003853564616292715,0.0026472534518688917,-0.0012063111644238234,0.6000000238418579,0.48816537857055664,0.4921373724937439
v16.1_observation_vs_v16.2_final,2876,5096,1438,G2APS/D7_20_001425_11_gallery.jpg,0,G2APS,0,fix,0,1,2305,5321,G2APS/S4_30_004998_0_train.jpg,1,G2APS,1438,5096,G2APS/D7_20_001425_11_gallery.jpg,0,G2APS,5,1,4,0.06025870889425278,0.3321574330329895,0.2718987241387367,0.003727865871042013,0.003629764076322317,-9.810179471969604e-05,0.6000000238418579,0.47247806191444397,0.4869367182254791
v16.1_observation_vs_v16.2_final,2886,5097,1443,G2APS/D7_20_001545_15_gallery.jpg,0,G2APS,0,fix,0,1,1622,5147,G2APS/D8_40_001050_5_gallery.jpg,0,G2APS,1443,5097,G2APS/D7_20_001545_15_gallery.jpg,0,G2APS,3,1,2,0.10247278958559036,0.2691996991634369,0.16672690957784653,0.016736401244997978,0.017316017299890518,0.00057961605489254,0.699999988079071,0.5695005059242249,0.5615463256835938
v16.1_observation_vs_v16.2_final,2896,5098,1448,G2APS/D7_20_001950_13_gallery.jpg,0,G2APS,0,fix,0,1,680,4963,G2APS/D4_20_000885_1_train.jpg,0,G2APS,1446,5098,G2APS/D7_20_001920_12_gallery.jpg,0,G2APS,2,1,1,0.4795045256614685,0.5245054364204407,0.04500091075897217,0.0013513513840734959,0.0027835769578814507,0.0014322255738079548,0.800000011920929,0.5955579876899719,0.6163967251777649
v16.1_observation_vs_v16.2_final,2903,5099,1451,G2APS/D7_20_002310_3_gallery.jpg,0,G2APS,1,fix,0,1,1722,5172,G2APS/D1_30_002820_2_train.jpg,0,G2APS,1451,5099,G2APS/D7_20_002310_3_gallery.jpg,0,G2APS,3,1,2,0.1087954044342041,0.3854737877845764,0.2766783833503723,0.02150537632405758,0.020618556067347527,-0.0008868202567100525,0.6000000238418579,0.5398184061050415,0.5989033579826355
v16.1_observation_vs_v16.2_final,2915,5101,1457,G2APS/D7_20_004035_2_gallery.jpg,0,G2APS,1,fix,0,1,2203,5303,G2APS/D4_20_002895_9_train.jpg,0,G2APS,1457,5101,G2APS/D7_20_004035_2_gallery.jpg,0,G2APS,2,1,1,0.23124998807907104,0.3658885061740875,0.13463851809501648,0.02500000037252903,0.011173184029757977,-0.013826816342771053,0.6000000238418579,0.5463786721229553,0.5522481799125671
v16.1_observation_vs_v16.2_final,2920,5101,1460,G2APS/D7_20_004020_2_gallery.jpg,0,G2APS,0,fix,0,1,2485,5380,G2APS/S4_50_001813_2_train.jpg,1,G2APS,1460,5101,G2APS/D7_20_004020_2_gallery.jpg,0,G2APS,2,1,1,0.18447178602218628,0.35304203629493713,0.16857025027275085,0.021978022530674934,0.01606425642967224,-0.005913766101002693,0.800000011920929,0.5726765990257263,0.5714862942695618
v16.1_observation_vs_v16.2_final,2940,5104,1470,G2APS/D7_20_006435_9_gallery.jpg,0,G2APS,0,fix,0,1,1654,5155,G2APS/D9_20_000600_5_gallery.jpg,0,G2APS,1470,5104,G2APS/D7_20_006435_9_gallery.jpg,0,G2APS,2,1,1,0.20920833945274353,0.3617892265319824,0.1525808870792389,0.012158054858446121,0.03100775182247162,0.018849696964025497,0.6000000238418579,0.576209306716919,0.5728945732116699
v16.1_observation_vs_v16.2_final,2941,5104,1470,G2APS/D7_20_006435_9_gallery.jpg,0,G2APS,1,fix,0,1,2589,5404,G2APS/S6_30_001750_0_train.jpg,1,G2APS,1470,5104,G2APS/D7_20_006435_9_gallery.jpg,0,G2APS,4,1,3,0.21214249730110168,0.3799999952316284,0.16785749793052673,0.0220994483679533,0.019999999552965164,-0.0020994488149881363,0.699999988079071,0.5175542831420898,0.4994654655456543
v16.1_observation_vs_v16.2_final,2951,5105,1475,G2APS/D7_20_006495_7_gallery.jpg,0,G2APS,1,fix,0,1,555,4941,G2APS/D3_20_008250_5_train.jpg,0,G2APS,1476,5105,G2APS/D7_20_006315_8_gallery.jpg,0,G2APS,3,1,2,0.24901823699474335,0.6253998279571533,0.37638159096241,0.002025316469371319,0.0015993602573871613,-0.00042595621198415756,0.800000011920929,0.5561504364013672,0.597793698310852
v16.1_observation_vs_v16.2_final,2973,5108,1486,G2APS/D7_30_001740_8_gallery.jpg,0,G2APS,1,fix,0,1,971,5013,G2APS/S4_30_002205_0_train.jpg,1,G2APS,1488,5108,G2APS/D7_30_001965_3_gallery.jpg,0,G2APS,3,1,2,0.2405766248703003,0.41996267437934875,0.17938604950904846,0.009925558231770992,0.02985074557363987,0.019925187341868877,0.6000000238418579,0.5282415747642517,0.5564279556274414
v16.1_observation_vs_v16.2_final,2974,5108,1487,G2APS/S7_30_000938_2_gallery.jpg,1,G2APS,0,fix,0,1,760,4976,G2APS/S4_20_002926_0_train.jpg,1,G2APS,1487,5108,G2APS/S7_30_000938_2_gallery.jpg,1,G2APS,3,1,2,0.11948687583208084,0.27937349677085876,0.15988662093877792,0.02631578966975212,0.02298850566148758,-0.0033272840082645416,0.5,0.5537548065185547,0.5805444717407227
