comparison,query_index,query_pid,query_source_image_index,query_source_image_path,query_view,query_source,caption_in_image,category,base_correct,candidate_correct,base_top1_index,base_top1_pid,base_top1_path,base_top1_view,base_top1_source,candidate_top1_index,candidate_top1_pid,candidate_top1_path,candidate_top1_view,candidate_top1_source,base_best_positive_rank,candidate_best_positive_rank,rank_improvement,base_ap,candidate_ap,ap_delta,base_inp,candidate_inp,inp_delta,top10_overlap,base_top1_score,candidate_top1_score
v16.1_observation_vs_v16.2_final,3342,5160,1671,G2APS/D9_20_003240_2_gallery.jpg,0,G2APS,0,stable_wrong,0,0,7866,6713,Market/0474_c5s1_122770_00.jpg,1,Market,7866,6713,Market/0474_c5s1_122770_00.jpg,1,Market,7,3,4,0.054875005036592484,0.0981508418917656,0.04327583685517311,0.004264392424374819,0.008438818156719208,0.004174425732344389,0.699999988079071,0.6329312324523926,0.635316014289856
v16.1_observation_vs_v16.2_final,3344,5160,1672,G2APS/S9_20_002724_2_gallery.jpg,1,G2APS,0,stable_wrong,0,0,1878,5209,G2APS/S2_40_003395_2_train.jpg,1,G2APS,400,4914,G2APS/S2_40_002163_4_train.jpg,1,G2APS,256,232,24,0.0017603086307644844,0.002018288942053914,0.00025798031128942966,0.001145475427620113,0.0015804029535502195,0.00043492752593010664,0.6000000238418579,0.5689768195152283,0.5658014416694641
v16.1_observation_vs_v16.2_final,3345,5160,1672,G2APS/S9_20_002724_2_gallery.jpg,1,G2APS,1,stable_wrong,0,0,1916,5219,G2APS/D3_20_001200_1_train.jpg,0,G2APS,531,4937,G2APS/D3_20_007125_2_train.jpg,0,G2APS,4,3,1,0.06408112496137619,0.08578973263502121,0.02170860767364502,0.0015117158181965351,0.002336448524147272,0.000824732705950737,0.6000000238418579,0.5111515522003174,0.5361948609352112
v16.1_observation_vs_v16.2_final,3346,5160,1673,G2APS/D9_20_002940_0_gallery.jpg,0,G2APS,0,stable_wrong,0,0,374,4909,G2APS/S2_30_004144_0_train.jpg,1,G2APS,374,4909,G2APS/S2_30_004144_0_train.jpg,1,G2APS,3,2,1,0.20128676295280457,0.266865074634552,0.06557831168174744,0.11764705926179886,0.095238097012043,-0.02240896224975586,0.800000011920929,0.6370227336883545,0.5872644186019897
v16.1_observation_vs_v16.2_final,3349,5160,1674,G2APS/D9_20_003105_2_gallery.jpg,0,G2APS,1,stable_wrong,0,0,7638,6637,Market/0719_c5s3_068312_00.jpg,1,Market,7638,6637,Market/0719_c5s3_068312_00.jpg,1,Market,3,2,1,0.2858585715293884,0.31414204835891724,0.02828347682952881,0.010101010091602802,0.006568144541233778,-0.0035328655503690243,0.800000011920929,0.66001296043396,0.6371331214904785
v16.1_observation_vs_v16.2_final,3353,5161,1676,G2APS/S9_20_003072_1_gallery.jpg,1,G2APS,1,stable_wrong,0,0,570,4943,G2APS/S3_20_004795_0_train.jpg,1,G2APS,570,4943,G2APS/S3_20_004795_0_train.jpg,1,G2APS,11,5,6,0.026165489107370377,0.0541347861289978,0.027969297021627426,0.004950494971126318,0.005540166050195694,0.000589671079069376,0.5,0.5510666966438293,0.563490629196167
v16.1_observation_vs_v16.2_final,3357,5161,1678,G2APS/D9_20_003960_0_gallery.jpg,0,G2APS,1,stable_wrong,0,0,6192,6234,PRAI-1581/00000953_0001_00000003.jpg,0,PRAI-1581,6192,6234,PRAI-1581/00000953_0001_00000003.jpg,0,PRAI-1581,4,2,2,0.34583333134651184,0.4576330780982971,0.11179974675178528,0.4000000059604645,0.23529411852359772,-0.16470588743686676,0.800000011920929,0.57797771692276,0.6281904578208923
v16.1_observation_vs_v16.2_final,3373,5163,1686,G2APS/S9_20_004308_3_gallery.jpg,1,G2APS,1,stable_wrong,0,0,2298,5320,G2APS/D4_30_009120_6_train.jpg,0,G2APS,2298,5320,G2APS/D4_30_009120_6_train.jpg,0,G2APS,8,3,5,0.21381090581417084,0.4511904716491699,0.23737956583499908,0.23529411852359772,0.5714285969734192,0.33613447844982147,0.699999988079071,0.6326963901519775,0.6120145320892334
v16.1_observation_vs_v16.2_final,3374,5164,1687,G2APS/D9_30_000270_6_gallery.jpg,0,G2APS,0,fix,0,1,2256,5312,G2APS/D4_30_003000_14_train.jpg,0,G2APS,1687,5164,G2APS/D9_30_000270_6_gallery.jpg,0,G2APS,3,1,2,0.10040400922298431,0.27842146158218384,0.17801745235919952,0.007843137718737125,0.004711425397545099,-0.003131712321192026,0.699999988079071,0.5376799702644348,0.5095716118812561
v16.1_observation_vs_v16.2_final,3378,5164,1689,G2APS/D9_30_000375_0_gallery.jpg,0,G2APS,0,stable_wrong,0,0,2883,5482,G2APS/D9_20_001905_0_gallery.jpg,0,G2APS,2842,5471,G2APS/D7_20_006450_8_gallery.jpg,0,G2APS,11,4,7,0.029855292290449142,0.06589728593826294,0.0360419936478138,0.0025575447361916304,0.001583531266078353,-0.0009740134701132774,0.699999988079071,0.619425892829895,0.5772945880889893
v16.1_observation_vs_v16.2_final,3382,5165,1691,G2APS/D9_30_000315_1_gallery.jpg,0,G2APS,0,stable_wrong,0,0,1508,5116,G2APS/D7_40_000390_14_gallery.jpg,0,G2APS,1508,5116,G2APS/D7_40_000390_14_gallery.jpg,0,G2APS,11,7,4,0.11784666776657104,0.1756712943315506,0.05782462656497955,0.012345679104328156,0.009828009642660618,-0.0025176694616675377,0.4000000059604645,0.5922534465789795,0.582446813583374
v16.1_observation_vs_v16.2_final,3383,5165,1691,G2APS/D9_30_000315_1_gallery.jpg,0,G2APS,1,fix,0,1,1349,5079,G2APS/D6_30_001725_1_train.jpg,0,G2APS,1691,5165,G2APS/D9_30_000315_1_gallery.jpg,0,G2APS,18,1,17,0.08362899720668793,0.5053030252456665,0.4216740280389786,0.10526315867900848,0.12121212482452393,0.015948966145515442,0.20000000298023224,0.5445079207420349,0.5164940357208252
v16.1_observation_vs_v16.2_final,3384,5165,1692,G2APS/D9_30_000270_0_gallery.jpg,0,G2APS,0,stable_wrong,0,0,347,4905,G2APS/D2_30_007035_13_train.jpg,0,G2APS,1357,5080,G2APS/D6_30_001725_2_train.jpg,0,G2APS,18,17,1,0.029113372787833214,0.027587171643972397,-0.001526201143860817,0.009280742146074772,0.004085802007466555,-0.005194940138608217,0.6000000238418579,0.6017776727676392,0.5883873701095581
v16.1_observation_vs_v16.2_final,3387,5165,1693,G2APS/D9_30_000285_6_gallery.jpg,0,G2APS,1,stable_wrong,0,0,195,4878,G2APS/S2_20_003374_1_train.jpg,1,G2APS,195,4878,G2APS/S2_20_003374_1_train.jpg,1,G2APS,114,60,54,0.013751683756709099,0.01938561163842678,0.005633927881717682,0.01652892492711544,0.0075329565443098545,-0.008995968382805586,0.6000000238418579,0.5414208769798279,0.5288421511650085
v16.1_observation_vs_v16.2_final,3388,5165,1694,G2APS/S9_30_000377_5_gallery.jpg,1,G2APS,0,stable_wrong,0,0,2162,5291,G2APS/S3_40_002660_1_train.jpg,1,G2APS,103,4861,G2APS/S1_41_000504_1_train.jpg,1,G2APS,17,14,3,0.016779782250523567,0.01934855431318283,0.0025687720626592636,0.0012634238228201866,0.0014892033068463206,0.00022577948402613401,0.699999988079071,0.5056505799293518,0.5342790484428406
v16.1_observation_vs_v16.2_final,3391,5166,1695,G2APS/D9_30_002565_8_gallery.jpg,0,G2APS,1,stable_wrong,0,0,5552,6073,PRAI-1581/00000017_0002_00000021.jpg,0,PRAI-1581,5552,6073,PRAI-1581/00000017_0002_00000021.jpg,0,PRAI-1581,8,3,5,0.1458333432674408,0.23333334922790527,0.08750000596046448,0.1666666716337204,0.13333334028720856,-0.03333333134651184,0.699999988079071,0.5487970113754272,0.5345094203948975
v16.1_observation_vs_v16.2_final,3392,5166,1696,G2APS/S9_30_002223_1_gallery.jpg,1,G2APS,0,fix,0,1,1593,5139,G2APS/S8_20_004991_4_gallery.jpg,1,G2APS,1695,5166,G2APS/D9_30_002565_8_gallery.jpg,0,G2APS,2,1,1,0.5833333730697632,0.8333333730697632,0.25,0.6666666865348816,0.6666666865348816,0.0,0.699999988079071,0.5749886631965637,0.5620978474617004
v16.1_observation_vs_v16.2_final,3395,5167,1697,G2APS/D9_30_003090_11_gallery.jpg,0,G2APS,1,stable_wrong,0,0,3087,5551,G2APS/S8_40_001358_3_gallery.jpg,1,G2APS,7778,6684,Market/1041_c6s2_128318_00.jpg,1,Market,605,202,403,0.0022857121657580137,0.0039288862608373165,0.0016431740950793028,0.0023460411466658115,0.0028839220758527517,0.0005378809291869402,0.5,0.5723943710327148,0.5476174354553223
v16.1_observation_vs_v16.2_final,3396,5167,1698,G2APS/S9_30_002184_5_gallery.jpg,1,G2APS,0,stable_wrong,0,0,96,4860,G2APS/D1_30_005115_2_train.jpg,0,G2APS,96,4860,G2APS/D1_30_005115_2_train.jpg,0,G2APS,9,2,7,0.04385106638073921,0.1774308979511261,0.1335798315703869,0.016736401244997978,0.014234875328838825,-0.002501525916159153,0.6000000238418579,0.6165798306465149,0.6360365152359009
v16.1_observation_vs_v16.2_final,3408,5168,1704,G2APS/D9_30_003555_16_gallery.jpg,0,G2APS,0,stable_wrong,0,0,1834,5197,G2APS/S2_30_003878_1_train.jpg,1,G2APS,103,4861,G2APS/S1_41_000504_1_train.jpg,1,G2APS,11,4,7,0.02941182628273964,0.09148011356592178,0.062068287283182144,0.002170374384149909,0.0015904572792351246,-0.0005799171049147844,0.699999988079071,0.5201582312583923,0.519101619720459
v16.1_observation_vs_v16.2_final,3409,5168,1704,G2APS/D9_30_003555_16_gallery.jpg,0,G2APS,1,stable_wrong,0,0,6012,6188,PRAI-1581/00000649_0001_00000003.jpg,0,PRAI-1581,6012,6188,PRAI-1581/00000649_0001_00000003.jpg,0,PRAI-1581,111,17,94,0.003832913003861904,0.01795249991118908,0.014119586907327175,0.0016806722851470113,0.001849283347837627,0.00016861106269061565,0.6000000238418579,0.5620999932289124,0.5542742013931274
v16.1_observation_vs_v16.2_final,3415,5169,1707,G2APS/D9_30_004650_1_gallery.jpg,0,G2APS,1,stable_wrong,0,0,6412,6289,PRAI-1581/00001317_0002_00000006.jpg,0,PRAI-1581,2672,5433,G2APS/S8_40_001267_4_gallery.jpg,1,G2APS,102,84,18,0.009262755513191223,0.008713037706911564,-0.0005497178062796593,0.004285714123398066,0.0041841003112494946,-0.00010161381214857101,0.30000001192092896,0.48467564582824707,0.4628817141056061
v16.1_observation_vs_v16.2_final,3435,5171,1717,G2APS/D1_20_004185_0_train.jpg,0,G2APS,1,stable_wrong,0,0,2278,5316,G2APS/S4_30_002660_0_train.jpg,1,G2APS,5625,6092,PRAI-1581/00000129_0002_00000000.jpg,0,PRAI-1581,86,39,47,0.004690139088779688,0.006981579586863518,0.00229144049808383,0.00325203244574368,0.004169562365859747,0.0009175299201160669,0.800000011920929,0.5520568490028381,0.5596266388893127
v16.1_observation_vs_v16.2_final,3437,5172,1718,G2APS/S1_30_001435_1_train.jpg,1,G2APS,1,stable_wrong,0,0,7665,6646,Market/0009_c5s1_000476_00.jpg,1,Market,7665,6646,Market/0009_c5s1_000476_00.jpg,1,Market,30,10,20,0.011150537990033627,0.028431326150894165,0.01728078816086054,0.002530577825382352,0.0033370412420481443,0.0008064634166657925,0.8999999761581421,0.566667914390564,0.5077862739562988
v16.1_observation_vs_v16.2_final,3441,5172,1720,G2APS/D1_30_002790_2_train.jpg,0,G2APS,1,fix,0,1,527,4936,G2APS/D3_20_007635_0_train.jpg,0,G2APS,1722,5172,G2APS/D1_30_002820_2_train.jpg,0,G2APS,3,1,2,0.18976831436157227,0.26223745942115784,0.07246914505958557,0.0014513788046315312,0.0012060301378369331,-0.0002453486667945981,0.800000011920929,0.5751630067825317,0.5704818367958069
v16.1_observation_vs_v16.2_final,3442,5172,1721,G2APS/S1_30_001442_1_train.jpg,1,G2APS,0,fix,0,1,1243,5060,G2APS/S5_30_003528_0_train.jpg,1,G2APS,1721,5172,G2APS/S1_30_001442_1_train.jpg,1,G2APS,23,1,22,0.013786464929580688,0.17107842862606049,0.1572919636964798,0.002276176121085882,0.0023809524718672037,0.00010477635078132153,0.30000001192092896,0.46815627813339233,0.431233286857605
v16.1_observation_vs_v16.2_final,3443,5172,1721,G2APS/S1_30_001442_1_train.jpg,1,G2APS,1,stable_wrong,0,0,415,4917,G2APS/S2_50_000630_0_train.jpg,1,G2APS,775,4979,G2APS/S4_20_003395_0_train.jpg,1,G2APS,386,166,220,0.0017938832752406597,0.00350395031273365,0.0017100670374929905,0.0007858546450734138,0.0008534850785508752,6.763043347746134e-05,0.699999988079071,0.49548956751823425,0.49021095037460327
v16.1_observation_vs_v16.2_final,3446,5172,1723,G2APS/S1_30_001449_1_train.jpg,1,G2APS,0,stable_wrong,0,0,5613,6089,PRAI-1581/00000110_0002_00000011.jpg,0,PRAI-1581,6178,6230,PRAI-1581/00000935_0001_00000005.jpg,0,PRAI-1581,235,19,216,0.006115812808275223,0.012897051870822906,0.006781239062547684,0.005080440081655979,0.003921568859368563,-0.0011588712222874165,0.5,0.49051138758659363,0.49931594729423523
v16.1_observation_vs_v16.2_final,3447,5172,1723,G2APS/S1_30_001449_1_train.jpg,1,G2APS,1,stable_wrong,0,0,735,4972,G2APS/D4_20_003750_1_train.jpg,0,G2APS,735,4972,G2APS/D4_20_003750_1_train.jpg,0,G2APS,6,2,4,0.03672321140766144,0.08970815688371658,0.052984945476055145,0.0010212765773758292,0.0012552301632240415,0.00023395358584821224,0.4000000059604645,0.5688103437423706,0.5445992946624756
v16.1_observation_vs_v16.2_final,3450,5173,1725,G2APS/D1_30_005190_1_train.jpg,0,G2APS,0,stable_wrong,0,0,5736,6119,PRAI-1581/00000297_0001_00000012.jpg,0,PRAI-1581,5736,6119,PRAI-1581/00000297_0001_00000012.jpg,0,PRAI-1581,18,2,16,0.02216908521950245,0.12391520291566849,0.10174611769616604,0.005494505632668734,0.005115089472383261,-0.00037941616028547287,0.6000000238418579,0.5265546441078186,0.515521228313446
v16.1_observation_vs_v16.2_final,3451,5173,1725,G2APS/D1_30_005190_1_train.jpg,0,G2APS,1,fix,0,1,2801,5462,G2APS/D6_20_000285_1_train.jpg,0,G2APS,1725,5173,G2APS/D1_30_005190_1_train.jpg,0,G2APS,2,1,1,0.22601120173931122,0.3634035587310791,0.13739235699176788,0.04724409431219101,0.018292682245373726,-0.028951412066817284,0.800000011920929,0.552462637424469,0.5483220219612122
v16.1_observation_vs_v16.2_final,3452,5173,1726,G2APS/D1_30_005250_1_train.jpg,0,G2APS,0,fix,0,1,1486,5108,G2APS/D7_30_001740_8_gallery.jpg,0,G2APS,1726,5173,G2APS/D1_30_005250_1_train.jpg,0,G2APS,10,1,9,0.034509409219026566,0.20975850522518158,0.17524909600615501,0.008097166195511818,0.009049774147570133,0.0009526079520583153,0.5,0.5144915580749512,0.5543696880340576
v16.1_observation_vs_v16.2_final,3455,5173,1727,G2APS/S1_30_002674_3_train.jpg,1,G2APS,1,fix,0,1,2566,5399,G2APS/S5_50_001246_0_train.jpg,1,G2APS,1727,5173,G2APS/S1_30_002674_3_train.jpg,1,G2APS,2,1,1,0.13381139934062958,0.2330007702112198,0.09918937087059021,0.014888337813317776,0.0260869562625885,0.011198618449270725,0.699999988079071,0.5949936509132385,0.5807105302810669
v16.1_observation_vs_v16.2_final,3457,5173,1728,G2APS/D1_30_005265_1_train.jpg,0,G2APS,1,stable_wrong,0,0,758,4976,G2APS/S4_20_002912_0_train.jpg,1,G2APS,1455,5100,G2APS/S7_20_001512_3_gallery.jpg,1,G2APS,7,4,3,0.14604996144771576,0.16465193033218384,0.01860196888446808,0.11320754885673523,0.0882352963089943,-0.024972252547740936,0.6000000238418579,0.6023622751235962,0.591121256351471
v16.1_observation_vs_v16.2_final,3474,5176,1737,G2APS/S1_40_000910_1_train.jpg,1,G2APS,0,fix,0,1,2935,5497,G2APS/S3_30_003444_5_train.jpg,1,G2APS,1738,5176,G2APS/S1_40_000917_1_train.jpg,1,G2APS,2,1,1,0.4000000059604645,0.8095238208770752,0.4095238149166107,0.30000001192092896,0.4285714328289032,0.12857142090797424,0.800000011920929,0.6122142672538757,0.5940017700195312
v16.1_observation_vs_v16.2_final,3481,5177,1740,G2APS/S1_40_001043_0_train.jpg,1,G2APS,1,stable_wrong,0,0,1333,5076,G2APS/S6_20_002310_2_train.jpg,1,G2APS,1333,5076,G2APS/S6_20_002310_2_train.jpg,1,G2APS,6,4,2,0.1984127014875412,0.2569444477558136,0.0585317462682724,0.1428571492433548,0.1875,0.0446428507566452,0.8999999761581421,0.6106136441230774,0.5790793895721436
v16.1_observation_vs_v16.2_final,3485,5178,1742,G2APS/S1_40_001050_0_train.jpg,1,G2APS,1,fix,0,1,3499,5651,AG-ReID.v2/gallery/P0275T04051A2/P0275T04051A2C3F5281.jpg,1,AG-ReID.v2,1744,5178,G2APS/S1_40_001057_0_train.jpg,1,G2APS,4,1,3,0.14443740248680115,0.44484928250312805,0.3004118800163269,0.0014940239489078522,0.0012145749060437083,-0.00027944904286414385,0.5,0.48922139406204224,0.4804180860519409
v16.1_observation_vs_v16.2_final,3489,5178,1744,G2APS/S1_40_001057_0_train.jpg,1,G2APS,1,stable_wrong,0,0,13,4842,G2APS/S1_20_001183_0_train.jpg,1,G2APS,14,4842,G2APS/S1_20_001162_0_train.jpg,1,G2APS,5,3,2,0.1621561497449875,0.19475044310092926,0.03259429335594177,0.0007541478262282908,0.000917992671020329,0.0001638448447920382,0.699999988079071,0.5165050029754639,0.5381901264190674
v16.1_observation_vs_v16.2_final,3490,5179,1745,G2APS/S1_40_001078_1_train.jpg,1,G2APS,0,stable_wrong,0,0,265,4890,G2APS/S2_30_001393_0_train.jpg,1,G2APS,395,4913,G2APS/D2_30_010695_0_train.jpg,0,G2APS,11,8,3,0.09185606241226196,0.14861111342906952,0.056755051016807556,0.09375,0.1875,0.09375,0.800000011920929,0.5458316206932068,0.5218488574028015
v16.1_observation_vs_v16.2_final,3491,5179,1745,G2APS/S1_40_001078_1_train.jpg,1,G2APS,1,stable_wrong,0,0,1853,5201,G2APS/S2_40_000777_0_train.jpg,1,G2APS,2833,5468,G2APS/S7_20_000819_4_gallery.jpg,1,G2APS,36,8,28,0.013211071491241455,0.04617443308234215,0.03296336159110069,0.006493506487458944,0.007425742689520121,0.0009322362020611763,0.30000001192092896,0.4883968234062195,0.5080529451370239
v16.1_observation_vs_v16.2_final,3492,5179,1746,G2APS/S1_40_001071_1_train.jpg,1,G2APS,0,fix,0,1,2283,5317,G2APS/S4_30_002933_4_train.jpg,1,G2APS,1746,5179,G2APS/S1_40_001071_1_train.jpg,1,G2APS,7,1,6,0.05392825976014137,0.3455289304256439,0.29160067066550255,0.009493670426309109,0.01840490847826004,0.008911238051950932,0.800000011920929,0.49168333411216736,0.5340408682823181
v16.1_observation_vs_v16.2_final,3493,5179,1746,G2APS/S1_40_001071_1_train.jpg,1,G2APS,1,stable_wrong,0,0,91,4858,G2APS/D1_30_004545_0_train.jpg,0,G2APS,91,4858,G2APS/D1_30_004545_0_train.jpg,0,G2APS,6,2,4,0.1360708624124527,0.34090909361839294,0.20483823120594025,0.1304347813129425,0.27272728085517883,0.14229249954223633,0.5,0.5137836933135986,0.5539374947547913
v16.1_observation_vs_v16.2_final,3508,5182,1754,G2APS/S1_50_000861_0_train.jpg,1,G2APS,0,fix,0,1,1750,5180,G2APS/S1_50_000854_0_train.jpg,1,G2APS,1754,5182,G2APS/S1_50_000861_0_train.jpg,1,G2APS,4,1,3,0.35952380299568176,0.5333333611488342,0.17380955815315247,0.4285714328289032,0.20000000298023224,-0.22857142984867096,0.699999988079071,0.5647851824760437,0.5431400537490845
v16.1_observation_vs_v16.2_final,3517,5183,1758,G2APS/S1_50_000756_1_train.jpg,1,G2APS,1,stable_wrong,0,0,5550,6073,PRAI-1581/00000017_0002_00000000.jpg,0,PRAI-1581,1401,5088,G2APS/D6_30_004590_10_train.jpg,0,G2APS,243,169,74,0.0037961937487125397,0.00411667674779892,0.00032048299908638,0.0028680688701570034,0.00345224398188293,0.0005841751117259264,0.699999988079071,0.5620337128639221,0.5792703628540039
v16.1_observation_vs_v16.2_final,3524,5184,1762,G2APS/S1_50_001001_3_train.jpg,1,G2APS,0,stable_wrong,0,0,927,5005,G2APS/S4_30_001820_0_train.jpg,1,G2APS,2739,5450,G2APS/S4_30_000196_2_train.jpg,1,G2APS,20,7,13,0.07782446593046188,0.15740740299224854,0.07958293706178665,0.0882352963089943,0.1071428582072258,0.018907561898231506,0.30000001192092896,0.49902716279029846,0.5233913064002991
v16.1_observation_vs_v16.2_final,3531,5185,1765,G2APS/S2_20_001330_0_train.jpg,1,G2APS,1,stable_wrong,0,0,1736,5176,G2APS/S1_40_000924_1_train.jpg,1,G2APS,2019,5244,G2APS/S3_30_002912_5_train.jpg,1,G2APS,4,2,2,0.27997198700904846,0.5242424011230469,0.2442704141139984,0.25,0.5454545617103577,0.29545456171035767,0.699999988079071,0.5928204655647278,0.5606232285499573
v16.1_observation_vs_v16.2_final,3532,5185,1766,G2APS/D2_20_001815_3_train.jpg,0,G2APS,0,fix,0,1,110,4862,G2APS/S1_41_000483_2_train.jpg,1,G2APS,1764,5185,G2APS/D2_20_002250_3_train.jpg,0,G2APS,3,1,2,0.22108308970928192,0.6236985325813293,0.4026154428720474,0.09375,0.09090909361839294,-0.0028409063816070557,0.699999988079071,0.5496495366096497,0.5567859411239624
v16.1_observation_vs_v16.2_final,3534,5185,1767,G2APS/S2_20_001316_2_train.jpg,1,G2APS,0,stable_wrong,0,0,109,4862,G2APS/D1_41_001065_3_train.jpg,0,G2APS,109,4862,G2APS/D1_41_001065_3_train.jpg,0,G2APS,33,28,5,0.02850400097668171,0.032684147357940674,0.0041801463812589645,0.02469135820865631,0.02521008439362049,0.00051872618496418,0.699999988079071,0.5710046291351318,0.5106821656227112
v16.1_observation_vs_v16.2_final,3538,5186,1769,G2APS/S2_20_002583_2_train.jpg,1,G2APS,0,stable_wrong,0,0,2281,5317,G2APS/S4_30_002947_3_train.jpg,1,G2APS,2281,5317,G2APS/S4_30_002947_3_train.jpg,1,G2APS,4,2,2,0.06027163192629814,0.11582423001527786,0.05555259808897972,0.0072115384973585606,0.007075471803545952,-0.00013606669381260872,0.5,0.5584027767181396,0.56559818983078
v16.1_observation_vs_v16.2_final,3539,5186,1769,G2APS/S2_20_002583_2_train.jpg,1,G2APS,1,stable_wrong,0,0,2232,5308,G2APS/S4_20_004823_5_train.jpg,1,G2APS,274,4892,G2APS/D2_30_002925_14_train.jpg,0,G2APS,426,76,350,0.0014854492619633675,0.004820695612579584,0.0033352463506162167,0.0008424599654972553,0.0007924977107904851,-4.996225470677018e-05,0.6000000238418579,0.5722329020500183,0.5364610552787781
v16.1_observation_vs_v16.2_final,3541,5186,1770,G2APS/D2_20_004830_6_train.jpg,0,G2APS,1,stable_wrong,0,0,461,4925,G2APS/S3_20_001267_2_train.jpg,1,G2APS,461,4925,G2APS/S3_20_001267_2_train.jpg,1,G2APS,4,3,1,0.2683682143688202,0.289214164018631,0.02084594964981079,0.2222222238779068,0.2068965584039688,-0.015325665473937988,0.699999988079071,0.5966556072235107,0.6251624822616577
v16.1_observation_vs_v16.2_final,3549,5186,1774,G2APS/S2_20_002590_0_train.jpg,1,G2APS,1,stable_wrong,0,0,2697,5443,G2APS/S2_30_001029_0_train.jpg,1,G2APS,388,4912,G2APS/S2_30_005250_3_train.jpg,1,G2APS,33,23,10,0.01571894995868206,0.02164585329592228,0.005926903337240219,0.006430868059396744,0.005484460853040218,-0.0009464072063565254,0.30000001192092896,0.6237614154815674,0.5728840231895447
v16.1_observation_vs_v16.2_final,3552,5187,1776,G2APS/D2_20_004500_8_train.jpg,0,G2APS,0,stable_wrong,0,0,96,4860,G2APS/D1_30_005115_2_train.jpg,0,G2APS,96,4860,G2APS/D1_30_005115_2_train.jpg,0,G2APS,7,6,1,0.050267335027456284,0.05352574586868286,0.0032584108412265778,0.03141361102461815,0.02181818149983883,-0.00959542952477932,0.699999988079071,0.5973084568977356,0.5857329964637756
v16.1_observation_vs_v16.2_final,3553,5187,1776,G2APS/D2_20_004500_8_train.jpg,0,G2APS,1,stable_wrong,0,0,1668,5159,G2APS/S9_20_002424_1_gallery.jpg,1,G2APS,1491,5109,G2APS/S7_30_000987_5_gallery.jpg,1,G2APS,81,73,8,0.017464028671383858,0.019632035866379738,0.00216800719499588,0.012269938364624977,0.014388489536941051,0.0021185511723160744,0.800000011920929,0.6116229295730591,0.6055349111557007
v16.1_observation_vs_v16.2_final,3554,5187,1777,G2APS/D2_20_004410_7_train.jpg,0,G2APS,0,stable_wrong,0,0,334,4902,G2APS/S2_30_003360_2_train.jpg,1,G2APS,334,4902,G2APS/S2_30_003360_2_train.jpg,1,G2APS,70,6,64,0.0063447728753089905,0.03235868737101555,0.026013914495706558,0.003287671133875847,0.002154398476704955,-0.0011332726571708918,0.4000000059604645,0.5376313328742981,0.5466718673706055
v16.1_observation_vs_v16.2_final,3560,5187,1780,G2APS/S2_20_002044_7_train.jpg,1,G2APS,0,stable_wrong,0,0,197,4878,G2APS/S2_20_003367_0_train.jpg,1,G2APS,7179,6491,uavhuman/P106S08G10B30H20UC021000LC021000A142R0_09261734_077_bbx.jpg,0,uavhuman,71,38,33,0.014439556747674942,0.02176525443792343,0.007325697690248489,0.002748511265963316,0.002964426763355732,0.000215915497392416,0.5,0.5739668607711792,0.544152557849884
v16.1_observation_vs_v16.2_final,3561,5187,1780,G2APS/S2_20_002044_7_train.jpg,1,G2APS,1,stable_wrong,0,0,404,4915,G2APS/D2_40_006600_5_train.jpg,0,G2APS,404,4915,G2APS/D2_40_006600_5_train.jpg,0,G2APS,211,154,57,0.003770259441807866,0.006639014929533005,0.0028687554877251387,0.0012746972497552633,0.0018248175038024783,0.000550120254047215,0.5,0.518490731716156,0.4928991198539734
v16.1_observation_vs_v16.2_final,3570,5188,1785,G2APS/S2_20_002436_1_train.jpg,1,G2APS,0,stable_wrong,0,0,1880,5210,G2APS/S2_40_003444_2_train.jpg,1,G2APS,1880,5210,G2APS/S2_40_003444_2_train.jpg,1,G2APS,8,3,5,0.0644628033041954,0.11774434894323349,0.053281545639038086,0.03529411926865578,0.04285714402794838,0.0075630247592926025,0.6000000238418579,0.5650728940963745,0.5727555751800537
v16.1_observation_vs_v16.2_final,3571,5188,1785,G2APS/S2_20_002436_1_train.jpg,1,G2APS,1,fix,0,1,1695,5166,G2APS/D9_30_002565_8_gallery.jpg,0,G2APS,1785,5188,G2APS/S2_20_002436_1_train.jpg,1,G2APS,3,1,2,0.24473655223846436,0.3919351100921631,0.14719855785369873,0.06315789371728897,0.030456852167844772,-0.0327010415494442,0.699999988079071,0.5962108373641968,0.640546977519989
v16.1_observation_vs_v16.2_final,3580,5189,1790,G2APS/S2_20_002506_0_train.jpg,1,G2APS,0,stable_wrong,0,0,171,4874,G2APS/D2_20_004335_12_train.jpg,0,G2APS,171,4874,G2APS/D2_20_004335_12_train.jpg,0,G2APS,8,2,6,0.10535918921232224,0.16851872205734253,0.0631595328450203,0.0066006602719426155,0.003960396163165569,-0.002640264108777046,0.800000011920929,0.5507139563560486,0.540160596370697
v16.1_observation_vs_v16.2_final,3581,5189,1790,G2APS/S2_20_002506_0_train.jpg,1,G2APS,1,stable_wrong,0,0,413,4917,G2APS/S2_50_000616_0_train.jpg,1,G2APS,413,4917,G2APS/S2_50_000616_0_train.jpg,1,G2APS,10,2,8,0.05824338272213936,0.178878054022789,0.12063467130064964,0.0021497670095413923,0.002022926462814212,-0.00012684054672718048,0.6000000238418579,0.46163126826286316,0.5018860101699829
