comparison,query_index,query_pid,query_source_image_index,query_source_image_path,query_view,query_source,caption_in_image,category,base_correct,candidate_correct,base_top1_index,base_top1_pid,base_top1_path,base_top1_view,base_top1_source,candidate_top1_index,candidate_top1_pid,candidate_top1_path,candidate_top1_view,candidate_top1_source,base_best_positive_rank,candidate_best_positive_rank,rank_improvement,base_ap,candidate_ap,ap_delta,base_inp,candidate_inp,inp_delta,top10_overlap,base_top1_score,candidate_top1_score,identity_residual_on_base_top1,identity_residual_on_candidate_top1,identity_residual_on_source_image,identity_contribution_on_base_top1,identity_contribution_on_candidate_top1,identity_contribution_on_source_image
v16.2_observation_vs_v16.2_final,1518,4976,759,G2APS/D4_20_006030_0_train.jpg,0,G2APS,0,stable_wrong,0,0,96,4860,G2APS/D1_30_005115_2_train.jpg,0,G2APS,96,4860,G2APS/D1_30_005115_2_train.jpg,0,G2APS,46,43,3,0.027608787640929222,0.02721426449716091,-0.00039452314376831055,0.016393441706895828,0.016759777441620827,0.0003663357347249985,1.0,0.6187351942062378,0.5943334698677063,-0.21828973293304443,-0.21828973293304443,-0.0773811936378479,-0.02441809598886202,-0.02441809598886202,-0.008655933509072788
v16.2_observation_vs_v16.2_final,1524,4977,762,G2APS/D4_20_006075_2_train.jpg,0,G2APS,0,stable_wrong,0,0,5910,6163,PRAI-1581/00000503_0002_00000001.jpg,0,PRAI-1581,5910,6163,PRAI-1581/00000503_0002_00000001.jpg,0,PRAI-1581,150,149,1,0.0030171319376677275,0.0031522735953330994,0.0001351416576653719,0.0014157621189951897,0.0014471779577434063,3.141583874821663e-05,1.0,0.6381326913833618,0.6188521981239319,-0.17246705293655396,-0.17246705293655396,-0.1017586886882782,-0.019292327664410358,-0.019292327664410358,-0.011382823162155997
v16.2_observation_vs_v16.2_final,1525,4977,762,G2APS/D4_20_006075_2_train.jpg,0,G2APS,1,stable_wrong,0,0,2323,5326,G2APS/S4_40_000301_3_train.jpg,1,G2APS,2323,5326,G2APS/S4_40_000301_3_train.jpg,1,G2APS,7,5,2,0.053075533360242844,0.06358303874731064,0.010507505387067795,0.001303214579820633,0.0013086150866001844,5.400506779551506e-06,0.8999999761581421,0.5693411231040955,0.5684869885444641,-0.007652759552001953,-0.007652759552001953,0.06665191054344177,-0.0008560449216261645,-0.0008560449216261645,0.007455745754153309
v16.2_observation_vs_v16.2_final,1527,4977,763,G2APS/S4_20_002975_2_train.jpg,1,G2APS,1,stable_wrong,0,0,1051,5027,G2APS/D4_30_009015_1_train.jpg,0,G2APS,1051,5027,G2APS/D4_30_009015_1_train.jpg,0,G2APS,56,51,5,0.012446743436157703,0.013222274370491505,0.0007755309343338013,0.0020463846158236265,0.002277039922773838,0.00023065530695021152,0.8999999761581421,0.5617428421974182,0.550929069519043,-0.09655928611755371,-0.09655928611755371,0.03467288613319397,-0.010801213072891613,-0.010801213072891613,0.00387854183719627
v16.2_observation_vs_v16.2_final,1530,4977,765,G2APS/S4_20_002968_2_train.jpg,1,G2APS,0,stable_wrong,0,0,1082,5032,G2APS/S4_30_005306_0_train.jpg,1,G2APS,1082,5032,G2APS/S4_30_005306_0_train.jpg,1,G2APS,17,14,3,0.05006861686706543,0.05399054288864136,0.003921926021575928,0.003893575631082058,0.004402054473757744,0.0005084788426756859,0.8999999761581421,0.5633921027183533,0.5536432862281799,-0.08692207932472229,-0.08692207932472229,-0.0573635995388031,-0.009723186005974771,-0.009723186005974771,-0.006416746500096604
v16.2_observation_vs_v16.2_final,1534,4978,767,G2APS/D4_20_006375_0_train.jpg,0,G2APS,0,stable_wrong,0,0,351,4905,G2APS/D2_30_007095_3_train.jpg,0,G2APS,351,4905,G2APS/D2_30_007095_3_train.jpg,0,G2APS,10,8,2,0.024867519736289978,0.030048822984099388,0.00518130324780941,0.0038684720639139414,0.004373177886009216,0.0005047058220952749,0.800000011920929,0.49806976318359375,0.4939403533935547,-0.036870718002319336,-0.036870718002319336,-0.035995662212371826,-0.0041243933888317486,-0.0041243933888317486,-0.0040265088205222455
v16.2_observation_vs_v16.2_final,1538,4978,769,G2APS/D4_20_006390_3_train.jpg,0,G2APS,0,stable_wrong,0,0,1252,5062,G2APS/D5_30_009150_0_train.jpg,0,G2APS,1252,5062,G2APS/D5_30_009150_0_train.jpg,0,G2APS,40,39,1,0.02217557467520237,0.02263249270617962,0.00045691803097724915,0.011428571306169033,0.01244813296943903,0.0010195616632699966,0.8999999761581421,0.5882838368415833,0.5581427216529846,-0.2695871889591217,-0.2695871889591217,-0.18542715907096863,-0.030156277938140352,-0.030156277938140352,-0.020742057394544045
v16.2_observation_vs_v16.2_final,1539,4978,769,G2APS/D4_20_006390_3_train.jpg,0,G2APS,1,stable_wrong,0,0,7860,6711,Market/0458_c5s3_081637_00.jpg,1,Market,7860,6711,Market/0458_c5s3_081637_00.jpg,1,Market,9,7,2,0.07686728239059448,0.09773325175046921,0.020865969359874725,0.023255813866853714,0.029126213863492012,0.005870399996638298,1.0,0.6184282302856445,0.5883204936981201,-0.26904943585395813,-0.26904943585395813,-0.14162421226501465,-0.030096124367178678,-0.030096124367178678,-0.015842218335091474
v16.2_observation_vs_v16.2_final,1542,4978,771,G2APS/D4_20_006405_0_train.jpg,0,G2APS,0,stable_wrong,0,0,2912,5489,G2APS/S1_50_000931_4_train.jpg,1,G2APS,2221,5306,G2APS/D4_20_009630_1_train.jpg,0,G2APS,36,34,2,0.019008902832865715,0.02177106775343418,0.002762164920568466,0.0033240998163819313,0.0037014188710600138,0.00037731905467808247,1.0,0.5565536022186279,0.537200391292572,-0.1908664107322693,-0.14659062027931213,-0.12082093954086304,-0.02135049722993454,-0.016397765432902833,-0.013515144571999649
v16.2_observation_vs_v16.2_final,1553,4979,776,G2APS/D4_20_006840_0_train.jpg,0,G2APS,1,stable_wrong,0,0,1137,5042,G2APS/D5_20_006540_0_train.jpg,0,G2APS,1137,5042,G2APS/D5_20_006540_0_train.jpg,0,G2APS,15,14,1,0.02612270414829254,0.026505807414650917,0.00038310326635837555,0.00200803205370903,0.0019946808461099863,-1.3351207599043846e-05,1.0,0.5466744899749756,0.5388563275337219,-0.06978392601013184,-0.06978392601013184,-0.08798843622207642,-0.00780609596658266,-0.00780609596658266,-0.009842469697095346
v16.2_observation_vs_v16.2_final,1558,4980,779,G2APS/D4_20_006915_2_train.jpg,0,G2APS,0,stable_wrong,0,0,308,4898,G2APS/D2_30_004410_1_train.jpg,0,G2APS,308,4898,G2APS/D2_30_004410_1_train.jpg,0,G2APS,12,11,1,0.1278172880411148,0.13605426251888275,0.008236974477767944,0.1428571492433548,0.1428571492433548,0.0,1.0,0.6216416954994202,0.6002817153930664,-0.19094613194465637,-0.19094613194465637,-0.1190541684627533,-0.02135941492015414,-0.02135941492015414,-0.013317511888153444
v16.2_observation_vs_v16.2_final,1560,4980,780,G2APS/S4_20_003381_3_train.jpg,1,G2APS,0,stable_wrong,0,0,7121,6475,uavhuman/P101S03G10B00H30UC072000LC021000A039R0_09242003_103_bbx.jpg,0,uavhuman,7121,6475,uavhuman/P101S03G10B00H30UC072000LC021000A039R0_09242003_103_bbx.jpg,0,uavhuman,6,5,1,0.10543643683195114,0.10564684122800827,0.0002104043960571289,0.02459016442298889,0.030612245202064514,0.0060220807790756226,0.8999999761581421,0.5651105046272278,0.5499691367149353,-0.13530215620994568,-0.13530215620994568,-0.14352592825889587,-0.01513502716523929,-0.01513502716523929,-0.016054946084849586
v16.2_observation_vs_v16.2_final,1561,4980,780,G2APS/S4_20_003381_3_train.jpg,1,G2APS,1,stable_wrong,0,0,7465,6579,Market/0615_c5s2_019955_00.jpg,1,Market,7465,6579,Market/0615_c5s2_019955_00.jpg,1,Market,20,19,1,0.025743745267391205,0.0263553187251091,0.0006115734577178955,0.0022181146778166294,0.0023085803259164095,9.046564809978008e-05,1.0,0.602835476398468,0.5872116684913635,-0.13967254757881165,-0.13967254757881165,-0.14982706308364868,-0.015623903277367734,-0.015623903277367734,-0.01675979698609087
v16.2_observation_vs_v16.2_final,1563,4980,781,G2APS/D4_20_006900_3_train.jpg,0,G2APS,1,stable_wrong,0,0,1495,5111,G2APS/D7_30_003030_0_gallery.jpg,0,G2APS,1495,5111,G2APS/D7_30_003030_0_gallery.jpg,0,G2APS,5,4,1,0.09878285974264145,0.11111988872289658,0.012337028980255127,0.03750000149011612,0.043478261679410934,0.005978260189294815,0.8999999761581421,0.5870305895805359,0.5682870149612427,-0.1673228144645691,-0.1673228144645691,-0.12109425663948059,-0.01871688828340634,-0.01871688828340634,-0.013545718081160008
v16.2_observation_vs_v16.2_final,1564,4980,782,G2APS/S4_20_003388_4_train.jpg,1,G2APS,0,stable_wrong,0,0,1843,5198,G2APS/S2_30_004018_5_train.jpg,1,G2APS,1843,5198,G2APS/S2_30_004018_5_train.jpg,1,G2APS,18,14,4,0.060243140906095505,0.06599364429712296,0.0057505033910274506,0.05128205195069313,0.054054055362939835,0.002772003412246704,1.0,0.5947911739349365,0.5701470971107483,-0.22008728981018066,-0.22008728981018066,-0.12738388776779175,-0.024619172401305178,-0.024619172401305178,-0.014249282168036892
v16.2_observation_vs_v16.2_final,1565,4980,782,G2APS/S4_20_003388_4_train.jpg,1,G2APS,1,stable_wrong,0,0,306,4898,G2APS/S2_30_002317_1_train.jpg,1,G2APS,306,4898,G2APS/S2_30_002317_1_train.jpg,1,G2APS,14,13,1,0.07311492413282394,0.07283102720975876,-0.00028389692306518555,0.06818182021379471,0.06451612710952759,-0.0036656931042671204,0.8999999761581421,0.59499192237854,0.5799248218536377,-0.13476508855819702,-0.13476508855819702,-0.13353559374809265,-0.015074950269744924,-0.015074950269744924,-0.014937417817404874
v16.2_observation_vs_v16.2_final,1574,4981,787,G2APS/S4_20_003409_3_train.jpg,1,G2APS,0,stable_wrong,0,0,5541,6070,PRAI-1581/00000005_0001_00000004.jpg,0,PRAI-1581,2639,5418,G2APS/S6_50_000966_5_train.jpg,1,G2APS,30,23,7,0.013375532813370228,0.016163574531674385,0.0027880417183041573,0.0024086711928248405,0.002694207476451993,0.00028553628362715244,0.8999999761581421,0.572686493396759,0.5555955767631531,-0.2158706784248352,-0.1380174458026886,-0.04684460163116455,-0.024147498263581646,-0.01543876202726091,-0.005240081445061051
v16.2_observation_vs_v16.2_final,1576,4981,788,G2APS/D4_20_006915_3_train.jpg,0,G2APS,0,stable_wrong,0,0,2576,5401,G2APS/D6_20_001770_0_train.jpg,0,G2APS,2576,5401,G2APS/D6_20_001770_0_train.jpg,0,G2APS,21,17,4,0.04141080006957054,0.04900998994708061,0.007599189877510071,0.006976744160056114,0.008784772828221321,0.001808028668165207,1.0,0.623318076133728,0.5979077219963074,-0.22717460989952087,-0.22717460989952087,-0.05770474672317505,-0.02541196672983359,-0.02541196672983359,-0.006454907546804556
v16.2_observation_vs_v16.2_final,1578,4981,789,G2APS/D4_20_007020_3_train.jpg,0,G2APS,0,stable_wrong,0,0,1001,5018,G2APS/S4_30_003073_0_train.jpg,1,G2APS,1001,5018,G2APS/S4_30_003073_0_train.jpg,1,G2APS,73,62,11,0.006285554263740778,0.007304282858967781,0.001018728595227003,0.0020993701182305813,0.0023594179656356573,0.000260047847405076,0.8999999761581421,0.6053494811058044,0.5943224430084229,-0.09839832782745361,-0.09839832782745361,-0.03046959638595581,-0.011006930017964933,-0.011006930017964933,-0.0034083578705113027
v16.2_observation_vs_v16.2_final,1580,4981,790,G2APS/S4_20_003381_4_train.jpg,1,G2APS,0,stable_wrong,0,0,1195,5052,G2APS/D5_30_001170_1_train.jpg,0,G2APS,1195,5052,G2APS/D5_30_001170_1_train.jpg,0,G2APS,8,7,1,0.09120127558708191,0.10206224769353867,0.010860972106456757,0.016620498150587082,0.017045455053448677,0.00042495690286159515,0.800000011920929,0.5237610340118408,0.5047480463981628,-0.17011138796806335,-0.17011138796806335,-0.13998854160308838,-0.019028820752998055,-0.019028820752998055,-0.015659250667797053
v16.2_observation_vs_v16.2_final,1581,4981,790,G2APS/S4_20_003381_4_train.jpg,1,G2APS,1,stable_wrong,0,0,1790,5189,G2APS/S2_20_002506_0_train.jpg,1,G2APS,1790,5189,G2APS/S2_20_002506_0_train.jpg,1,G2APS,1186,1113,73,0.0013305038446560502,0.0013979620998725295,6.74582552164793e-05,0.0011509687174111605,0.00119000393897295,3.903522156178951e-05,1.0,0.5934710502624512,0.5853717923164368,-0.07222455739974976,-0.07222455739974976,0.07346455752849579,-0.008079107302225275,-0.008079107302225275,0.00821781488944473
v16.2_observation_vs_v16.2_final,1588,4982,794,G2APS/D4_20_007425_4_train.jpg,0,G2APS,0,stable_wrong,0,0,1695,5166,G2APS/D9_30_002565_8_gallery.jpg,0,G2APS,939,5007,G2APS/D4_30_003705_6_train.jpg,0,G2APS,8,7,1,0.08104511350393295,0.08805009722709656,0.007004983723163605,0.056603774428367615,0.05999999865889549,0.003396224230527878,0.8999999761581421,0.5108051300048828,0.49441325664520264,-0.1789303421974182,-0.1458260416984558,-0.13885915279388428,-0.020015317314244108,-0.016312238949693914,-0.015532916167400046
v16.2_observation_vs_v16.2_final,1589,4982,794,G2APS/D4_20_007425_4_train.jpg,0,G2APS,1,stable_wrong,0,0,6093,6209,PRAI-1581/00000774_0001_00000010.jpg,0,PRAI-1581,849,4991,G2APS/D4_20_010095_0_train.jpg,0,G2APS,4,3,1,0.10708272457122803,0.1363905817270279,0.029307857155799866,0.002801120514050126,0.0034305318258702755,0.0006294113118201494,0.8999999761581421,0.52375328540802,0.5177626609802246,-0.13656577467918396,-0.04108947515487671,0.0020399093627929688,-0.015276376722364926,-0.004596307554105117,0.00022818619071074409
v16.2_observation_vs_v16.2_final,1607,4984,803,G2APS/D4_20_007590_1_train.jpg,0,G2APS,1,stable_wrong,0,0,2273,5315,G2APS/D4_30_004500_9_train.jpg,0,G2APS,2273,5315,G2APS/D4_30_004500_9_train.jpg,0,G2APS,3,2,1,0.06838180869817734,0.09890821576118469,0.030526407063007355,0.0014398847706615925,0.0017094017239287496,0.0002695169532671571,0.8999999761581421,0.6154776811599731,0.5990886688232422,-0.14622485637664795,-0.14622485637664795,-0.050956934690475464,-0.016356850736803707,-0.016356850736803707,-0.0057000909106057485
v16.2_observation_vs_v16.2_final,1611,4984,805,G2APS/S4_20_003766_1_train.jpg,1,G2APS,1,stable_wrong,0,0,2275,5316,G2APS/S4_30_002646_0_train.jpg,1,G2APS,2275,5316,G2APS/S4_30_002646_0_train.jpg,1,G2APS,76,68,8,0.017941517755389214,0.020841924473643303,0.0029004067182540894,0.011450381949543953,0.013888888992369175,0.002438507042825222,0.8999999761581421,0.6356431841850281,0.6314781904220581,-0.03711611032485962,-0.03711611032485962,0.08730706572532654,-0.0041518432061282695,-0.0041518432061282695,0.00976625094887451
v16.2_observation_vs_v16.2_final,1615,4984,807,G2APS/D4_20_007635_1_train.jpg,0,G2APS,1,stable_wrong,0,0,1800,5191,G2APS/D2_20_006465_10_train.jpg,0,G2APS,1800,5191,G2APS/D2_20_006465_10_train.jpg,0,G2APS,294,273,21,0.0033387031871825457,0.0035822351928800344,0.00024353200569748878,0.0008988764020614326,0.0009555661818012595,5.668977973982692e-05,0.8999999761581421,0.5843299627304077,0.5634358525276184,-0.1871253252029419,-0.1871253252029419,0.03738376498222351,-0.020932015864227438,-0.020932015864227438,0.004181783309254339
v16.2_observation_vs_v16.2_final,1619,4985,809,G2APS/D4_20_008505_0_train.jpg,0,G2APS,1,stable_wrong,0,0,535,4937,G2APS/D3_20_007140_2_train.jpg,0,G2APS,7168,6489,uavhuman/P106S04G10B00H40UC021000LC021000A055R0_09261734_182_bbx.jpg,0,uavhuman,4,2,2,0.08325942605733871,0.1291452944278717,0.04588586837053299,0.002188183832913637,0.0026155186351388693,0.0004273348022252321,1.0,0.5132123231887817,0.5108321309089661,-0.08092328906059265,-0.012186765670776367,0.005796313285827637,-0.009052155653248573,-0.001363223134429603,0.0006483810864263972
v16.2_observation_vs_v16.2_final,1622,4985,811,G2APS/D4_20_008445_1_train.jpg,0,G2APS,0,fix,0,1,1479,5106,G2APS/D7_20_008640_0_gallery.jpg,0,G2APS,811,4985,G2APS/D4_20_008445_1_train.jpg,0,G2APS,2,1,1,0.17938478291034698,0.26531562209129333,0.08593083918094635,0.006382978521287441,0.007151370868086815,0.0007683923467993736,1.0,0.557794988155365,0.5356521010398865,-0.19855955243110657,-0.1675792634487152,-0.1675792634487152,-0.02221105933669998,-0.01874557490932771,-0.01874557490932771
v16.2_observation_vs_v16.2_final,1623,4985,811,G2APS/D4_20_008445_1_train.jpg,0,G2APS,1,stable_wrong,0,0,5736,6119,PRAI-1581/00000297_0001_00000012.jpg,0,PRAI-1581,5736,6119,PRAI-1581/00000297_0001_00000012.jpg,0,PRAI-1581,15,11,4,0.018386801704764366,0.023747263476252556,0.00536046177148819,0.005763688590377569,0.0069605568423867226,0.0011968682520091534,0.8999999761581421,0.5511667132377625,0.5248429179191589,-0.2352689802646637,-0.2352689802646637,-0.06552016735076904,-0.02631741065470239,-0.02631741065470239,-0.007329147890194676
v16.2_observation_vs_v16.2_final,1635,4986,817,G2APS/D4_20_009195_1_train.jpg,0,G2APS,1,stable_wrong,0,0,638,4955,G2APS/D3_30_005445_3_train.jpg,0,G2APS,638,4955,G2APS/D3_30_005445_3_train.jpg,0,G2APS,26,24,2,0.034863319247961044,0.0360746756196022,0.001211356371641159,0.027397260069847107,0.0276497695595026,0.0002525094896554947,0.8999999761581421,0.5404655933380127,0.5196608901023865,-0.18619707226753235,-0.18619707226753235,-0.07613220810890198,-0.020828180612911584,-0.020828180612911584,-0.008516220806488395
v16.2_observation_vs_v16.2_final,1636,4986,818,G2APS/S4_20_004284_0_train.jpg,1,G2APS,0,stable_wrong,0,0,5901,6161,PRAI-1581/00000492_0001_00000014.jpg,0,PRAI-1581,5901,6161,PRAI-1581/00000492_0001_00000014.jpg,0,PRAI-1581,47,44,3,0.02661275304853916,0.026107532903552055,-0.0005052201449871063,0.009273570030927658,0.009554140269756317,0.00028057023882865906,1.0,0.5123664140701294,0.5017521977424622,-0.09486213326454163,-0.09486213326454163,-0.10119318962097168,-0.010611367949551198,-0.010611367949551198,-0.011319565901626305
v16.2_observation_vs_v16.2_final,1639,4986,819,G2APS/D4_20_009120_1_train.jpg,0,G2APS,1,stable_wrong,0,0,6037,6195,PRAI-1581/00000693_0001_00000017.jpg,0,PRAI-1581,6037,6195,PRAI-1581/00000693_0001_00000017.jpg,0,PRAI-1581,6,5,1,0.06626362353563309,0.06812847405672073,0.0018648505210876465,0.004676539450883865,0.005347593687474728,0.0006710542365908623,0.8999999761581421,0.5810255408287048,0.567088782787323,-0.12483593821525574,-0.12483593821525574,-0.11209943890571594,-0.013964266121186508,-0.013964266121186508,-0.012539549261975313
v16.2_observation_vs_v16.2_final,1640,4986,820,G2APS/S4_20_004277_0_train.jpg,1,G2APS,0,stable_wrong,0,0,3023,5526,G2APS/S4_50_000525_1_train.jpg,1,G2APS,3023,5526,G2APS/S4_50_000525_1_train.jpg,1,G2APS,65,63,2,0.012212391011416912,0.012746023945510387,0.0005336329340934753,0.005946481600403786,0.006528835743665695,0.0005823541432619095,0.8999999761581421,0.5384974479675293,0.5222099423408508,-0.1457015573978424,-0.1457015573978424,-0.10011470317840576,-0.016298314018087456,-0.016298314018087456,-0.011198925388105962
v16.2_observation_vs_v16.2_final,1642,4987,821,G2APS/D4_20_009255_0_train.jpg,0,G2APS,0,stable_wrong,0,0,2920,5492,G2APS/S2_40_003227_2_train.jpg,1,G2APS,2920,5492,G2APS/S2_40_003227_2_train.jpg,1,G2APS,90,88,2,0.007975720800459385,0.008570603094995022,0.0005948822945356369,0.001772525836713612,0.0018132366240024567,4.0710787288844585e-05,1.0,0.5602598786354065,0.5510894656181335,-0.08190271258354187,-0.08190271258354187,0.00596734881401062,-0.00916171489488482,-0.00916171489488482,0.0006675132823779073
v16.2_observation_vs_v16.2_final,1644,4987,822,G2APS/S4_20_004319_1_train.jpg,1,G2APS,0,stable_wrong,0,0,5693,6109,PRAI-1581/00000237_0001_00000006.jpg,0,PRAI-1581,5693,6109,PRAI-1581/00000237_0001_00000006.jpg,0,PRAI-1581,8,7,1,0.04021472856402397,0.04313594475388527,0.0029212161898612976,0.011173184029757977,0.011516314931213856,0.0003431309014558792,0.8999999761581421,0.598554790019989,0.5713628530502319,-0.24266326427459717,-0.24266326427459717,-0.19287213683128357,-0.027144542257721227,-0.027144542257721227,-0.021574859648427758
v16.2_observation_vs_v16.2_final,1646,4987,823,G2APS/D4_20_009150_2_train.jpg,0,G2APS,0,stable_wrong,0,0,208,4880,G2APS/D2_20_008265_7_train.jpg,0,G2APS,208,4880,G2APS/D2_20_008265_7_train.jpg,0,G2APS,277,251,26,0.003910824190825224,0.00437883660197258,0.00046801241114735603,0.0013911430723965168,0.0014996250392869115,0.00010848196689039469,1.0,0.5688141584396362,0.5501770973205566,-0.16631656885147095,-0.16631656885147095,-0.025701314210891724,-0.018604328697397143,-0.018604328697397143,-0.0028749733164681324
v16.2_observation_vs_v16.2_final,1649,4987,824,G2APS/S4_20_004312_0_train.jpg,1,G2APS,1,stable_wrong,0,0,2429,5361,G2APS/S4_50_000112_2_train.jpg,1,G2APS,2429,5361,G2APS/S4_50_000112_2_train.jpg,1,G2APS,80,79,1,0.004555657040327787,0.004666036926209927,0.0001103798858821392,0.002745995530858636,0.00314136128872633,0.0003953657578676939,0.8999999761581421,0.5706401467323303,0.564041256904602,-0.05876237154006958,-0.05876237154006958,0.011629194021224976,-0.006573214459145937,-0.006573214459145937,0.001300852642347916
v16.2_observation_vs_v16.2_final,1650,4987,825,G2APS/D4_20_009210_0_train.jpg,0,G2APS,0,stable_wrong,0,0,401,4914,G2APS/S2_40_002170_4_train.jpg,1,G2APS,401,4914,G2APS/S2_40_002170_4_train.jpg,1,G2APS,172,159,13,0.005785202141851187,0.006267865654081106,0.00048266351222991943,0.0018645121017470956,0.0019986676052212715,0.00013415550347417593,1.0,0.5835345387458801,0.5798370838165283,-0.03304105997085571,-0.03304105997085571,-0.009172558784484863,-0.0036960042192619724,-0.0036960042192619724,-0.0010260511012294415
v16.2_observation_vs_v16.2_final,1651,4987,825,G2APS/D4_20_009210_0_train.jpg,0,G2APS,1,stable_wrong,0,0,6210,6238,PRAI-1581/00000975_0002_00000001.jpg,0,PRAI-1581,6210,6238,PRAI-1581/00000975_0002_00000001.jpg,0,PRAI-1581,51,49,2,0.013345965184271336,0.014113851822912693,0.0007678866386413574,0.001946787815541029,0.0021770682651549578,0.0002302804496139288,0.8999999761581421,0.6096282005310059,0.5956904292106628,-0.12460747361183167,-0.12460747361183167,0.007955282926559448,-0.013938709854560916,-0.013938709854560916,0.0008898854724370686
v16.2_observation_vs_v16.2_final,1652,4987,826,G2APS/S4_20_004305_1_train.jpg,1,G2APS,0,stable_wrong,0,0,2312,5323,G2APS/S4_30_005467_5_train.jpg,1,G2APS,2312,5323,G2APS/S4_30_005467_5_train.jpg,1,G2APS,3,2,1,0.06405559182167053,0.09274580329656601,0.028690211474895477,0.005123825743794441,0.005692599806934595,0.0005687740631401539,0.8999999761581421,0.5483241081237793,0.5302605628967285,-0.1611485481262207,-0.1611485481262207,-0.12660834193229675,-0.01802622901104911,-0.01802622901104911,-0.014162528877351033
v16.2_observation_vs_v16.2_final,1653,4987,826,G2APS/S4_20_004305_1_train.jpg,1,G2APS,1,stable_wrong,0,0,796,4982,G2APS/S4_20_003633_1_train.jpg,1,G2APS,796,4982,G2APS/S4_20_003633_1_train.jpg,1,G2APS,25,21,4,0.027025356888771057,0.027704179286956787,0.00067882239818573,0.0054151625372469425,0.005309734493494034,-0.0001054280437529087,1.0,0.49788588285446167,0.5023097395896912,0.03945159912109375,0.03945159912109375,-0.014443367719650269,0.004413093191828921,0.004413093191828921,-0.0016156487739578118
v16.2_observation_vs_v16.2_final,1655,4988,827,G2APS/D4_20_009555_4_train.jpg,0,G2APS,1,stable_wrong,0,0,2293,5319,G2APS/S4_30_003878_0_train.jpg,1,G2APS,2293,5319,G2APS/S4_30_003878_0_train.jpg,1,G2APS,122,110,12,0.004848779179155827,0.005262937396764755,0.0004141582176089287,0.0023603462614119053,0.0026155186351388693,0.000255172373726964,1.0,0.5087535381317139,0.5164180994033813,0.06849789619445801,0.06849789619445801,0.056629329919815063,0.007662239455047626,0.007662239455047626,0.0063346104060291175
v16.2_observation_vs_v16.2_final,1659,4988,829,G2APS/D4_20_009510_4_train.jpg,0,G2APS,1,stable_wrong,0,0,2204,5303,G2APS/S4_20_001414_1_train.jpg,1,G2APS,2204,5303,G2APS/S4_20_001414_1_train.jpg,1,G2APS,9,6,3,0.07256902009248734,0.08402294665575027,0.01145392656326294,0.01001669466495514,0.01138519961386919,0.001368504948914051,0.8999999761581421,0.5571302771568298,0.5476059913635254,-0.08500096201896667,-0.08500096201896667,0.056570202112197876,-0.009508288007120225,-0.009508288007120225,0.006327996313544748
v16.2_observation_vs_v16.2_final,1662,4988,831,G2APS/S4_20_004473_4_train.jpg,1,G2APS,0,stable_wrong,0,0,866,4994,G2APS/S4_30_000315_1_train.jpg,1,G2APS,866,4994,G2APS/S4_30_000315_1_train.jpg,1,G2APS,27,25,2,0.010752539150416851,0.011753029190003872,0.0010004900395870209,0.0015479875728487968,0.0018951358506456017,0.0003471482777968049,1.0,0.5997664332389832,0.5875606536865234,-0.10899513959884644,-0.10899513959884644,-0.015614539384841919,-0.01219229940539801,-0.01219229940539801,-0.001746657144144681
v16.2_observation_vs_v16.2_final,1663,4988,831,G2APS/S4_20_004473_4_train.jpg,1,G2APS,1,stable_wrong,0,0,2364,5339,G2APS/S4_40_001659_3_train.jpg,1,G2APS,2364,5339,G2APS/S4_40_001659_3_train.jpg,1,G2APS,299,278,21,0.0027185536455363035,0.002921869745478034,0.0002033160999417305,0.0025806452613323927,0.0029498524963855743,0.00036920723505318165,0.8999999761581421,0.5933355093002319,0.5836418867111206,-0.08641290664672852,-0.08641290664672852,0.032552629709243774,-0.009666229468628273,-0.009666229468628273,0.003641367948230556
v16.2_observation_vs_v16.2_final,1664,4988,832,G2APS/D4_20_009570_4_train.jpg,0,G2APS,0,stable_wrong,0,0,135,4868,G2APS/D2_20_001800_14_train.jpg,0,G2APS,135,4868,G2APS/D2_20_001800_14_train.jpg,0,G2APS,7,6,1,0.04460715129971504,0.048033278435468674,0.0034261271357536316,0.004838709719479084,0.005226480774581432,0.00038777105510234833,0.8999999761581421,0.6095051169395447,0.5858321785926819,-0.2117331624031067,-0.2117331624031067,-0.17840324342250824,-0.023684671808042346,-0.023684671808042346,-0.01995635554674169
v16.2_observation_vs_v16.2_final,1665,4988,832,G2APS/D4_20_009570_4_train.jpg,0,G2APS,1,stable_wrong,0,0,5941,6171,PRAI-1581/00000538_0002_00000009.jpg,0,PRAI-1581,5941,6171,PRAI-1581/00000538_0002_00000009.jpg,0,PRAI-1581,52,51,1,0.009005897678434849,0.00918901339173317,0.00018311571329832077,0.001743679167702794,0.0019090041751042008,0.00016532500740140676,1.0,0.5787336826324463,0.5707127451896667,-0.07161611318588257,-0.07161611318588257,0.02725738286972046,-0.008011046156982893,-0.008011046156982893,0.0030490366284068315
v16.2_observation_vs_v16.2_final,1668,4989,834,G2APS/S4_20_004508_0_train.jpg,1,G2APS,0,fix,0,1,2456,5370,G2APS/S4_50_000609_0_train.jpg,1,G2APS,834,4989,G2APS/S4_20_004508_0_train.jpg,1,G2APS,2,1,1,0.13516373932361603,0.2198038250207901,0.08464008569717407,0.0072289155796170235,0.008941877633333206,0.0017129620537161827,0.8999999761581421,0.6647798418998718,0.6332893967628479,-0.28195592761039734,-0.1904769241809845,-0.1904769241809845,-0.031539856742282435,-0.02130692889592334,-0.02130692889592334
